experimentid,datetime,airtemp_oc,global_light_energy_w_m2,humid_rh,wdspd_m_s
Winter2018_SOT_26BAM,2018-02-15T09:30:00,12.0,87,98.9,0.0
Winter2018_SOT_26BAM,2018-02-15T09:45:00,12.2,86,98.6,0.555555556
Winter2018_SOT_26BAM,2018-02-15T10:00:00,12.4,125,97.9,0.277777778
Winter2018_SOT_26BAM,2018-02-15T10:15:00,12.7,167,96.8,0.0
Winter2018_SOT_26BAM,2018-02-15T10:30:00,13.0,214,94.6,0.277777778
Winter2018_SOT_26BAM,2018-02-15T10:45:00,13.3,177,92.1,0.0
Winter2018_SOT_26BAM,2018-02-15T11:00:00,13.6,237,89.6,0.0
Winter2018_SOT_26BAM,2018-02-15T11:15:00,13.9,198,87.0,0.0
Winter2018_SOT_26BAM,2018-02-15T11:30:00,14.2,223,85.0,0.0
Winter2018_SOT_26BAM,2018-02-15T11:45:00,14.4,301,84.2,0.0
Winter2018_SOT_26BAM,2018-02-15T12:00:00,14.7,331,82.3,0.0
Winter2018_SOT_26BAM,2018-02-15T12:15:00,15.2,358,79.8,0.0
Winter2018_SOT_26BAM,2018-02-15T12:30:00,15.6,320,77.3,0.0
Winter2018_SOT_26BAM,2018-02-15T12:45:00,15.8,336,75.4,0.0
Winter2018_SOT_26BAM,2018-02-15T13:00:00,15.9,369,74.8,0.0
Winter2018_SOT_26BAM,2018-02-15T13:15:00,16.1,384,72.5,0.0
Winter2018_SOT_26BAM,2018-02-15T13:30:00,16.8,633,71.4,0.0
Winter2018_SOT_26BAM,2018-02-15T13:45:00,17.7,516,67.6,0.277777778
Winter2018_SOT_26BAM,2018-02-15T14:00:00,18.0,362,65.5,0.0
Winter2018_SOT_26BAM,2018-02-15T14:15:00,17.5,351,65.0,0.0
Winter2018_SOT_26BAM,2018-02-15T14:30:00,17.5,393,64.7,0.0
Winter2018_SOT_26BAM,2018-02-15T14:45:00,17.7,379,64.8,0.0
Winter2018_SOT_26BAM,2018-02-15T15:00:00,17.7,398,64.5,0.0
Winter2018_SOT_26BAM,2018-02-15T15:15:00,18.0,483,63.5,0.277777778
Winter2018_SOT_26BAM,2018-02-15T15:30:00,18.1,321,62.3,0.277777778
Winter2018_SOT_26BAM,2018-02-15T15:45:00,18.0,370,61.5,0.277777778
Winter2018_SOT_26BAM,2018-02-15T16:00:00,18.4,330,58.6,0.0
Winter2018_SOT_26BAM,2018-02-15T16:15:00,18.2,260,59.0,0.0
Winter2018_SOT_26BAM,2018-02-15T16:30:00,17.9,240,60.5,0.555555556
Winter2018_SOT_26BAM,2018-02-15T16:45:00,17.8,193,62.5,0.277777778
Winter2018_SOT_26BAM,2018-02-15T17:00:00,17.7,172,61.6,0.277777778
Winter2018_SOT_26BAM,2018-02-15T17:15:00,17.6,120,62.2,0.277777778
Winter2018_SOT_26BAM,2018-02-15T17:30:00,17.5,117,62.2,0.277777778
Winter2018_SOT_26BAM,2018-02-15T17:45:00,17.5,135,63.2,0.555555556
Winter2018_SOT_26BAM,2018-02-15T18:00:00,17.4,75,63.1,0.555555556
Winter2018_SOT_26BAM,2018-02-15T18:15:00,17.1,65,64.1,0.555555556
Winter2018_SOT_26BAM,2018-02-15T18:30:00,16.7,34,66.4,0.277777778
Winter2018_SOT_26BAM,2018-02-15T18:45:00,16.3,8,68.7,0.555555556
Winter2018_SOT_26BAM,2018-02-15T19:00:00,16.0,3,71.5,0.555555556
Winter2018_SOT_26BAM,2018-02-15T19:15:00,15.6,2,73.9,0.277777778
Winter2018_SOT_26BAM,2018-02-15T19:30:00,15.3,2,75.7,0.0
Winter2018_SOT_26BAM,2018-02-15T19:45:00,15.1,2,77.2,0.0
Winter2018_SOT_26BAM,2018-02-15T20:00:00,14.9,3,78.6,0.0
Winter2018_SOT_26BAM,2018-02-15T20:15:00,14.7,3,79.5,0.0
Winter2018_SOT_26BAM,2018-02-15T20:30:00,14.5,3,80.7,0.0
Winter2018_SOT_26BAM,2018-02-15T20:45:00,14.3,3,81.3,0.0
Winter2018_SOT_26BAM,2018-02-15T21:00:00,13.9,3,82.7,0.0
Winter2018_SOT_26BAM,2018-02-15T21:15:00,13.7,3,84.5,0.0
Winter2018_SOT_26BAM,2018-02-15T21:30:00,13.5,4,85.4,0.0
Winter2018_SOT_26BAM,2018-02-15T21:45:00,13.3,4,86.7,0.0
Winter2018_SOT_26BAM,2018-02-15T22:00:00,13.1,4,87.7,0.0
Winter2018_SOT_26BAM,2018-02-15T22:15:00,12.9,4,87.7,0.0
Winter2018_SOT_26BAM,2018-02-15T22:30:00,12.6,4,90.2,0.0
Winter2018_SOT_26BAM,2018-02-15T22:45:00,12.6,4,91.3,0.0
Winter2018_SOT_26BAM,2018-02-15T23:00:00,12.3,4,91.7,0.0
Winter2018_SOT_26BAM,2018-02-15T23:15:00,12.0,4,92.4,0.0
Winter2018_SOT_26BAM,2018-02-15T23:30:00,11.8,4,93.9,0.0
Winter2018_SOT_26BAM,2018-02-15T23:45:00,11.8,5,94.5,0.0
Winter2018_SOT_26BAM,2018-02-16T00:00:00,11.6,5,94.7,0.0
Winter2018_SOT_26BAM,2018-02-16T00:15:00,11.5,5,95.0,0.0
Winter2018_SOT_26BAM,2018-02-16T00:30:00,11.2,6,95.2,0.0
Winter2018_SOT_26BAM,2018-02-16T00:45:00,11.1,6,96.2,0.0
Winter2018_SOT_26BAM,2018-02-16T01:00:00,11.3,6,97.2,0.0
Winter2018_SOT_26BAM,2018-02-16T01:15:00,11.3,6,96.5,0.0
Winter2018_SOT_26BAM,2018-02-16T01:30:00,11.3,6,96.9,0.0
Winter2018_SOT_26BAM,2018-02-16T01:45:00,11.5,6,96.5,0.0
Winter2018_SOT_26BAM,2018-02-16T02:00:00,11.5,6,95.8,0.0
Winter2018_SOT_26BAM,2018-02-16T02:15:00,11.3,6,95.6,0.0
Winter2018_SOT_26BAM,2018-02-16T02:30:00,11.2,6,95.9,0.277777778
Winter2018_SOT_26BAM,2018-02-16T02:45:00,11.1,6,95.5,0.0
Winter2018_SOT_26BAM,2018-02-16T03:00:00,11.0,6,95.9,0.0
Winter2018_SOT_26BAM,2018-02-16T03:15:00,10.9,6,96.1,0.0
Winter2018_SOT_26BAM,2018-02-16T03:30:00,10.8,6,96.0,0.0
Winter2018_SOT_26BAM,2018-02-16T03:45:00,10.5,7,96.3,0.0
Winter2018_SOT_26BAM,2018-02-16T04:00:00,10.4,7,96.9,0.0
Winter2018_SOT_26BAM,2018-02-16T04:15:00,10.3,7,97.8,0.0
Winter2018_SOT_26BAM,2018-02-16T04:30:00,10.2,7,97.9,0.0
Winter2018_SOT_26BAM,2018-02-16T04:45:00,10.2,7,98.6,0.0
Winter2018_SOT_26BAM,2018-02-16T05:00:00,10.4,7,99.0,0.0
Winter2018_SOT_26BAM,2018-02-16T05:15:00,10.5,7,98.5,0.0
Winter2018_SOT_26BAM,2018-02-16T05:30:00,10.5,7,98.6,0.0
Winter2018_SOT_26BAM,2018-02-16T05:45:00,10.6,7,98.8,0.0
Winter2018_SOT_26BAM,2018-02-16T06:00:00,10.8,6,98.1,0.0
Winter2018_SOT_26BAM,2018-02-16T06:15:00,10.7,7,98.0,0.0
Winter2018_SOT_26BAM,2018-02-16T06:30:00,10.8,7,98.1,0.0
Winter2018_SOT_26BAM,2018-02-16T06:45:00,10.8,7,97.7,0.0
Winter2018_SOT_26BAM,2018-02-16T07:00:00,10.7,7,97.6,0.0
Winter2018_SOT_26BAM,2018-02-16T07:15:00,10.6,7,97.6,0.0
Winter2018_SOT_26BAM,2018-02-16T07:30:00,10.7,7,98.3,0.0
Winter2018_SOT_26BAM,2018-02-16T07:45:00,10.7,7,97.6,0.0
Winter2018_SOT_26BAM,2018-02-16T08:00:00,10.7,11,97.4,0.0
Winter2018_SOT_26BAM,2018-02-16T08:15:00,10.7,25,97.2,0.0
Winter2018_SOT_26BAM,2018-02-16T08:30:00,10.9,35,97.0,0.0
Winter2018_SOT_26BAM,2018-02-16T08:45:00,11.1,51,97.0,0.0
Winter2018_SOT_26BAM,2018-02-16T09:00:00,11.3,66,96.5,0.0
Winter2018_SOT_26BAM,2018-02-16T09:15:00,11.7,92,95.0,0.0
Winter2018_SOT_26BAM,2018-02-16T09:30:00,12.2,107,93.6,0.0
Winter2018_SOT_26BAM,2018-02-16T09:45:00,12.7,120,92.1,0.0
Winter2018_SOT_26BAM,2018-02-16T10:00:00,13.1,129,89.4,0.0
Winter2018_SOT_26BAM,2018-02-16T10:15:00,13.4,160,85.8,0.0
Winter2018_SOT_26BAM,2018-02-16T10:30:00,13.8,205,78.3,0.0
Winter2018_SOT_26BAM,2018-02-16T10:45:00,14.5,282,73.6,0.0
Winter2018_SOT_26BAM,2018-02-16T11:00:00,15.1,313,69.6,0.0
Winter2018_SOT_26BAM,2018-02-16T11:15:00,15.9,382,65.0,0.0
Winter2018_SOT_26BAM,2018-02-16T11:30:00,16.5,404,61.2,0.0
Winter2018_SOT_26BAM,2018-02-16T11:45:00,17.0,494,59.7,0.0
Winter2018_SOT_26BAM,2018-02-16T12:00:00,17.8,493,55.8,0.0
Winter2018_SOT_26BAM,2018-02-16T12:15:00,18.3,444,53.4,0.0
Winter2018_SOT_26BAM,2018-02-16T12:30:00,18.6,346,50.4,0.0
Winter2018_SOT_26BAM,2018-02-16T12:45:00,18.5,347,48.7,0.555555556
Winter2018_SOT_26BAM,2018-02-16T13:00:00,18.4,286,46.2,0.555555556
Winter2018_SOT_26BAM,2018-02-16T13:15:00,18.2,248,45.1,0.277777778
Winter2018_SOT_26BAM,2018-02-16T13:30:00,18.1,258,44.8,0.555555556
Winter2018_SOT_26BAM,2018-02-16T13:45:00,18.1,238,44.5,0.833333333
Winter2018_SOT_26BAM,2018-02-16T14:00:00,18.1,167,44.2,0.833333333
Winter2018_SOT_26BAM,2018-02-16T14:15:00,18.0,154,44.2,0.833333333
Winter2018_SOT_26BAM,2018-02-16T14:30:00,18.0,184,43.8,0.555555556
Winter2018_SOT_26BAM,2018-02-16T14:45:00,18.2,212,42.8,0.0
Winter2018_SOT_26BAM,2018-02-16T15:00:00,18.3,191,42.1,0.0
Winter2018_SOT_26BAM,2018-02-16T15:15:00,18.4,208,41.7,0.0
Winter2018_SOT_26BAM,2018-02-16T15:30:00,18.3,161,42.1,0.277777778
Winter2018_SOT_26BAM,2018-02-16T15:45:00,18.5,176,42.0,0.0
Winter2018_SOT_26BAM,2018-02-16T16:00:00,18.6,149,41.8,0.277777778
Winter2018_SOT_26BAM,2018-02-16T16:15:00,18.5,104,42.4,0.0
Winter2018_SOT_26BAM,2018-02-16T16:30:00,18.3,107,42.9,0.0
Winter2018_SOT_26BAM,2018-02-16T16:45:00,18.3,173,43.0,0.0
Winter2018_SOT_26BAM,2018-02-16T17:00:00,18.4,125,43.1,0.277777778
Winter2018_SOT_26BAM,2018-02-16T17:15:00,18.3,67,43.4,0.0
Winter2018_SOT_26BAM,2018-02-16T17:30:00,18.0,51,44.5,0.277777778
Winter2018_SOT_26BAM,2018-02-16T17:45:00,17.8,51,46.1,0.833333333
Winter2018_SOT_26BAM,2018-02-16T18:00:00,17.5,45,55.0,1.388888889
Winter2018_SOT_26BAM,2018-02-16T18:15:00,17.0,29,58.2,1.388888889
Winter2018_SOT_26BAM,2018-02-16T18:30:00,16.6,17,61.1,1.388888889
Winter2018_SOT_26BAM,2018-02-16T18:45:00,16.4,7,63.7,0.833333333
Winter2018_SOT_26BAM,2018-02-16T19:00:00,16.1,4,66.3,0.833333333
Winter2018_SOT_26BAM,2018-02-16T19:15:00,16.0,2,67.9,0.277777778
Winter2018_SOT_26BAM,2018-02-16T19:30:00,15.9,2,69.5,0.277777778
Winter2018_SOT_26BAM,2018-02-16T19:45:00,15.9,2,70.3,0.277777778
Winter2018_SOT_26BAM,2018-02-16T20:00:00,15.8,2,71.0,1.111111111
Winter2018_SOT_26BAM,2018-02-16T20:15:00,15.7,2,71.6,0.277777778
Winter2018_SOT_26BAM,2018-02-16T20:30:00,15.6,2,71.8,0.277777778
Winter2018_SOT_26BAM,2018-02-16T20:45:00,15.5,2,71.7,0.277777778
Winter2018_SOT_26BAM,2018-02-16T21:00:00,15.3,2,72.0,0.0
Winter2018_SOT_26BAM,2018-02-16T21:15:00,15.2,2,72.5,0.0
Winter2018_SOT_26BAM,2018-02-16T21:30:00,15.2,2,71.2,0.277777778
Winter2018_SOT_26BAM,2018-02-16T21:45:00,15.2,2,70.6,0.0
Winter2018_SOT_26BAM,2018-02-16T22:00:00,15.2,2,70.9,0.0
Winter2018_SOT_26BAM,2018-02-16T22:15:00,15.2,2,71.5,0.0
Winter2018_SOT_26BAM,2018-02-16T22:30:00,15.1,2,72.7,0.0
Winter2018_SOT_26BAM,2018-02-16T22:45:00,15.0,2,73.0,0.0
Winter2018_SOT_26BAM,2018-02-16T23:00:00,14.9,2,73.6,0.0
Winter2018_SOT_26BAM,2018-02-16T23:15:00,14.7,2,74.9,0.0
Winter2018_SOT_26BAM,2018-02-16T23:30:00,14.6,2,76.0,0.0
Winter2018_SOT_26BAM,2018-02-16T23:45:00,14.4,2,78.0,0.0
Winter2018_SOT_26BAM,2018-02-17T00:00:00,14.2,2,80.1,0.0
Winter2018_SOT_26BAM,2018-02-17T00:15:00,14.0,2,81.4,0.277777778
Winter2018_SOT_26BAM,2018-02-17T00:30:00,14.0,2,82.8,1.666666667
Winter2018_SOT_26BAM,2018-02-17T00:45:00,13.9,3,84.0,0.555555556
Winter2018_SOT_26BAM,2018-02-17T01:00:00,13.5,3,85.7,0.277777778
Winter2018_SOT_26BAM,2018-02-17T01:15:00,13.2,3,87.2,0.0
Winter2018_SOT_26BAM,2018-02-17T01:30:00,12.7,4,88.6,0.0
Winter2018_SOT_26BAM,2018-02-17T01:45:00,12.1,5,90.1,0.0
Winter2018_SOT_26BAM,2018-02-17T02:00:00,11.6,5,92.1,0.0
Winter2018_SOT_26BAM,2018-02-17T02:15:00,11.3,4,93.5,0.0
Winter2018_SOT_26BAM,2018-02-17T02:30:00,11.2,4,95.2,0.277777778
Winter2018_SOT_26BAM,2018-02-17T02:45:00,11.2,4,95.9,0.277777778
Winter2018_SOT_26BAM,2018-02-17T03:00:00,11.2,4,96.0,0.0
Winter2018_SOT_26BAM,2018-02-17T03:15:00,11.2,5,96.6,0.0
Winter2018_SOT_26BAM,2018-02-17T03:30:00,11.2,5,96.6,0.277777778
Winter2018_SOT_26BAM,2018-02-17T03:45:00,11.0,5,96.6,0.833333333
Winter2018_SOT_26BAM,2018-02-17T04:00:00,10.7,6,96.5,0.0
Winter2018_SOT_26BAM,2018-02-17T04:15:00,10.3,6,97.1,0.0
Winter2018_SOT_26BAM,2018-02-17T04:30:00,10.2,7,98.3,0.0
Winter2018_SOT_26BAM,2018-02-17T04:45:00,10.1,7,98.4,0.0
Winter2018_SOT_26BAM,2018-02-17T05:00:00,9.8,7,98.4,0.0
Winter2018_SOT_26BAM,2018-02-17T05:15:00,9.6,7,99.0,0.0
Winter2018_SOT_26BAM,2018-02-17T05:30:00,9.6,7,99.0,0.0
Winter2018_SOT_26BAM,2018-02-17T05:45:00,9.2,8,99.0,0.0
Winter2018_SOT_26BAM,2018-02-17T06:00:00,9.2,7,99.1,0.0
Winter2018_SOT_26BAM,2018-02-17T06:15:00,9.4,6,99.1,0.0
Winter2018_SOT_26BAM,2018-02-17T06:30:00,9.3,6,99.1,0.0
Winter2018_SOT_26BAM,2018-02-17T06:45:00,9.3,5,99.0,0.0
Winter2018_SOT_26BAM,2018-02-17T07:00:00,9.1,5,99.0,0.0
Winter2018_SOT_26BAM,2018-02-17T07:15:00,8.8,5,99.0,0.0
Winter2018_SOT_26BAM,2018-02-17T07:30:00,8.5,6,99.0,0.0
Winter2018_SOT_26BAM,2018-02-17T07:45:00,8.3,8,99.1,0.0
Winter2018_SOT_26BAM,2018-02-17T08:00:00,8.3,17,99.2,0.0
Winter2018_SOT_26BAM,2018-02-17T08:15:00,8.4,56,99.2,0.0
Winter2018_SOT_26BAM,2018-02-17T08:30:00,8.7,80,99.1,0.0
Winter2018_SOT_26BAM,2018-02-17T08:45:00,9.2,126,99.1,0.0
Winter2018_SOT_26BAM,2018-02-17T09:00:00,10.0,183,98.5,0.0
Winter2018_SOT_26BAM,2018-02-17T09:15:00,11.1,236,95.8,0.0
Winter2018_SOT_26BAM,2018-02-17T09:30:00,12.0,292,91.9,0.0
Winter2018_SOT_26BAM,2018-02-17T09:45:00,13.1,348,87.8,0.0
Winter2018_SOT_26BAM,2018-02-17T10:00:00,14.0,396,84.4,0.0
Winter2018_SOT_26BAM,2018-02-17T10:15:00,15.1,439,81.5,0.0
Winter2018_SOT_26BAM,2018-02-17T10:30:00,16.2,480,76.4,0.0
Winter2018_SOT_26BAM,2018-02-17T10:45:00,17.4,502,70.9,0.0
Winter2018_SOT_26BAM,2018-02-17T11:00:00,18.1,540,66.7,0.277777778
Winter2018_SOT_26BAM,2018-02-17T11:15:00,18.8,623,61.2,0.555555556
Winter2018_SOT_26BAM,2018-02-17T11:30:00,19.2,651,57.3,0.555555556
Winter2018_SOT_26BAM,2018-02-17T11:45:00,19.4,566,55.8,0.277777778
Winter2018_SOT_26BAM,2018-02-17T12:00:00,19.2,449,54.6,0.0
Winter2018_SOT_26BAM,2018-02-17T12:15:00,19.2,561,54.8,0.0
Winter2018_SOT_26BAM,2018-02-17T12:30:00,19.6,595,52.9,0.277777778
Winter2018_SOT_26BAM,2018-02-17T12:45:00,20.4,733,50.5,0.0
Winter2018_SOT_26BAM,2018-02-17T13:00:00,21.0,665,48.0,0.277777778
Winter2018_SOT_26BAM,2018-02-17T13:15:00,21.1,613,47.7,0.277777778
Winter2018_SOT_26BAM,2018-02-17T13:30:00,21.0,445,46.9,0.277777778
Winter2018_SOT_26BAM,2018-02-17T13:45:00,20.5,461,47.9,0.555555556
Winter2018_SOT_26BAM,2018-02-17T14:00:00,20.7,655,46.6,0.555555556
Winter2018_SOT_26BAM,2018-02-17T14:15:00,21.5,503,44.3,0.555555556
Winter2018_SOT_26BAM,2018-02-17T14:30:00,21.7,634,44.2,0.555555556
Winter2018_SOT_26BAM,2018-02-17T14:45:00,22.3,591,42.3,0.833333333
Winter2018_SOT_26BAM,2018-02-17T15:00:00,22.4,583,41.1,0.833333333
Winter2018_SOT_26BAM,2018-02-17T15:15:00,22.2,552,41.6,1.111111111
Winter2018_SOT_26BAM,2018-02-17T15:30:00,22.2,367,41.6,0.277777778
Winter2018_SOT_26BAM,2018-02-17T15:45:00,22.2,328,42.0,0.833333333
Winter2018_SOT_26BAM,2018-02-17T16:00:00,21.8,262,42.3,0.555555556
Winter2018_SOT_26BAM,2018-02-17T16:15:00,21.2,249,44.1,0.0
Winter2018_SOT_26BAM,2018-02-17T16:30:00,21.1,244,45.0,0.0
Winter2018_SOT_26BAM,2018-02-17T16:45:00,21.0,207,44.9,0.277777778
Winter2018_SOT_26BAM,2018-02-17T17:00:00,20.8,181,45.4,0.0
Winter2018_SOT_26BAM,2018-02-17T17:15:00,20.7,171,45.9,0.0
Winter2018_SOT_26BAM,2018-02-17T17:30:00,20.6,124,46.1,0.0
Winter2018_SOT_26BAM,2018-02-17T17:45:00,20.1,78,47.3,0.0
Winter2018_SOT_26BAM,2018-02-17T18:00:00,19.9,63,47.9,0.0
Winter2018_SOT_26BAM,2018-02-17T18:15:00,19.6,46,48.9,0.0
Winter2018_SOT_26BAM,2018-02-17T18:30:00,19.3,24,49.6,0.0
Winter2018_SOT_26BAM,2018-02-17T18:45:00,19.0,8,50.7,0.0
Winter2018_SOT_26BAM,2018-02-17T19:00:00,18.6,3,52.9,0.0
Winter2018_SOT_26BAM,2018-02-17T19:15:00,18.0,2,55.3,0.0
Winter2018_SOT_26BAM,2018-02-17T19:30:00,17.6,2,56.6,0.0
Winter2018_SOT_26BAM,2018-02-17T19:45:00,17.3,2,59.1,0.0
Winter2018_SOT_26BAM,2018-02-17T20:00:00,16.9,2,60.7,0.0
Winter2018_SOT_26BAM,2018-02-17T20:15:00,16.8,2,59.9,0.0
Winter2018_SOT_26BAM,2018-02-17T20:30:00,16.6,2,61.0,0.0
Winter2018_SOT_26BAM,2018-02-17T20:45:00,16.3,2,62.4,0.0
Winter2018_SOT_26BAM,2018-02-17T21:00:00,15.8,2,64.9,0.0
Winter2018_SOT_26BAM,2018-02-17T21:15:00,15.4,2,66.6,0.0
Winter2018_SOT_26BAM,2018-02-17T21:30:00,14.8,2,68.2,0.0
Winter2018_SOT_26BAM,2018-02-17T21:45:00,14.5,2,70.2,0.0
Winter2018_SOT_26BAM,2018-02-17T22:00:00,14.2,2,71.3,0.0
Winter2018_SOT_26BAM,2018-02-17T22:15:00,13.7,2,73.1,0.0
Winter2018_SOT_26BAM,2018-02-17T22:30:00,13.3,2,74.8,0.0
Winter2018_SOT_26BAM,2018-02-17T22:45:00,12.9,2,77.2,0.0
Winter2018_SOT_26BAM,2018-02-17T23:00:00,12.8,2,77.9,0.0
Winter2018_SOT_26BAM,2018-02-17T23:15:00,12.6,2,77.9,0.0
Winter2018_SOT_26BAM,2018-02-17T23:30:00,12.3,2,80.0,0.0
Winter2018_SOT_26BAM,2018-02-17T23:45:00,12.2,2,80.9,0.0
Winter2018_SOT_26BAM,2018-02-18T00:00:00,12.2,2,81.1,0.0
Winter2018_SOT_26BAM,2018-02-18T00:15:00,12.1,2,81.8,0.0
Winter2018_SOT_26BAM,2018-02-18T00:30:00,12.1,2,82.4,0.0
Winter2018_SOT_26BAM,2018-02-18T00:45:00,12.0,2,83.5,0.0
Winter2018_SOT_26BAM,2018-02-18T01:00:00,12.2,2,83.6,0.0
Winter2018_SOT_26BAM,2018-02-18T01:15:00,12.1,2,84.1,0.0
Winter2018_SOT_26BAM,2018-02-18T01:30:00,11.8,2,85.1,0.0
Winter2018_SOT_26BAM,2018-02-18T01:45:00,11.5,2,86.4,0.0
Winter2018_SOT_26BAM,2018-02-18T02:00:00,11.3,2,88.4,0.0
Winter2018_SOT_26BAM,2018-02-18T02:15:00,11.1,2,89.4,0.0
Winter2018_SOT_26BAM,2018-02-18T02:30:00,11.0,2,90.6,0.0
Winter2018_SOT_26BAM,2018-02-18T02:45:00,10.9,3,90.8,0.0
Winter2018_SOT_26BAM,2018-02-18T03:00:00,10.7,3,91.2,0.0
Winter2018_SOT_26BAM,2018-02-18T03:15:00,10.7,3,92.2,0.0
Winter2018_SOT_26BAM,2018-02-18T03:30:00,10.7,3,92.3,0.0
Winter2018_SOT_26BAM,2018-02-18T03:45:00,10.5,3,93.0,0.0
Winter2018_SOT_26BAM,2018-02-18T04:00:00,10.3,3,93.9,0.0
Winter2018_SOT_26BAM,2018-02-18T04:15:00,10.4,3,94.5,0.0
Winter2018_SOT_26BAM,2018-02-18T04:30:00,10.4,3,94.4,0.0
Winter2018_SOT_26BAM,2018-02-18T04:45:00,10.3,3,94.0,0.0
Winter2018_SOT_26BAM,2018-02-18T05:00:00,10.1,3,94.1,0.277777778
Winter2018_SOT_26BAM,2018-02-18T05:15:00,10.0,3,94.3,0.555555556
Winter2018_SOT_26BAM,2018-02-18T05:30:00,10.1,3,94.3,0.833333333
Winter2018_SOT_26BAM,2018-02-18T05:45:00,10.3,3,93.4,0.833333333
Winter2018_SOT_26BAM,2018-02-18T06:00:00,10.2,3,92.5,1.111111111
Winter2018_SOT_26BAM,2018-02-18T06:15:00,10.0,3,92.5,0.277777778
Winter2018_SOT_26BAM,2018-02-18T06:30:00,10.1,3,92.4,0.555555556
Winter2018_SOT_26BAM,2018-02-18T06:45:00,10.0,3,92.3,1.111111111
Winter2018_SOT_26BAM,2018-02-18T07:00:00,9.9,3,92.7,0.555555556
Winter2018_SOT_26BAM,2018-02-18T07:15:00,9.8,3,93.3,0.833333333
Winter2018_SOT_26BAM,2018-02-18T07:30:00,9.7,4,94.1,1.111111111
Winter2018_SOT_26BAM,2018-02-18T07:45:00,9.6,6,94.4,1.388888889
Winter2018_SOT_26BAM,2018-02-18T08:00:00,9.6,16,94.8,1.944444444
Winter2018_SOT_26BAM,2018-02-18T08:15:00,9.9,43,94.6,0.833333333
Winter2018_SOT_26BAM,2018-02-18T08:30:00,10.2,101,93.6,0.0
Winter2018_SOT_26BAM,2018-02-18T08:45:00,10.9,156,91.2,0.0
Winter2018_SOT_26BAM,2018-02-18T09:00:00,11.5,192,89.5,0.555555556
Winter2018_SOT_26BAM,2018-02-18T09:15:00,12.3,253,88.1,0.277777778
Winter2018_SOT_26BAM,2018-02-18T09:30:00,13.4,300,84.0,1.944444444
Winter2018_SOT_26BAM,2018-02-18T09:45:00,14.3,344,80.7,1.111111111
Winter2018_SOT_26BAM,2018-02-18T10:00:00,15.2,384,78.0,1.111111111
Winter2018_SOT_26BAM,2018-02-18T10:15:00,16.3,441,74.0,1.944444444
Winter2018_SOT_26BAM,2018-02-18T10:30:00,17.1,436,70.0,1.944444444
Winter2018_SOT_26BAM,2018-02-18T10:45:00,17.7,446,68.4,1.111111111
Winter2018_SOT_26BAM,2018-02-18T11:00:00,18.5,472,65.4,1.388888889
Winter2018_SOT_26BAM,2018-02-18T11:15:00,19.1,471,61.1,1.388888889
Winter2018_SOT_26BAM,2018-02-18T11:30:00,19.8,646,56.6,1.388888889
Winter2018_SOT_26BAM,2018-02-18T11:45:00,20.3,635,54.6,2.5
Winter2018_SOT_26BAM,2018-02-18T12:00:00,20.3,609,54.4,1.666666667
Winter2018_SOT_26BAM,2018-02-18T12:15:00,20.7,655,50.5,0.833333333
Winter2018_SOT_26BAM,2018-02-18T12:30:00,21.4,631,39.7,1.111111111
Winter2018_SOT_26BAM,2018-02-18T12:45:00,21.5,621,39.2,0.833333333
Winter2018_SOT_26BAM,2018-02-18T13:00:00,21.8,572,36.9,1.388888889
Winter2018_SOT_26BAM,2018-02-18T13:15:00,21.8,595,35.5,1.111111111
Winter2018_SOT_26BAM,2018-02-18T13:30:00,21.9,513,34.8,1.388888889
Winter2018_SOT_26BAM,2018-02-18T13:45:00,21.8,470,33.8,0.833333333
Winter2018_SOT_26BAM,2018-02-18T14:00:00,21.8,467,31.4,0.833333333
Winter2018_SOT_26BAM,2018-02-18T14:15:00,22.1,563,33.0,1.111111111
Winter2018_SOT_26BAM,2018-02-18T14:30:00,22.8,646,32.1,1.111111111
Winter2018_SOT_26BAM,2018-02-18T14:45:00,22.6,441,31.0,1.388888889
Winter2018_SOT_26BAM,2018-02-18T15:00:00,22.2,458,31.0,1.666666667
Winter2018_SOT_26BAM,2018-02-18T15:15:00,22.5,536,30.6,1.666666667
Winter2018_SOT_26BAM,2018-02-18T15:30:00,22.5,394,30.6,1.666666667
Winter2018_SOT_26BAM,2018-02-18T15:45:00,22.0,270,31.8,0.555555556
Winter2018_SOT_26BAM,2018-02-18T16:00:00,21.8,256,32.3,1.666666667
Winter2018_SOT_26BAM,2018-02-18T16:15:00,21.6,316,33.6,0.833333333
Winter2018_SOT_26BAM,2018-02-18T16:30:00,22.4,514,33.2,1.388888889
Winter2018_SOT_26BAM,2018-02-18T16:45:00,22.8,389,32.6,1.111111111
Winter2018_SOT_26BAM,2018-02-18T17:00:00,23.1,350,32.4,0.555555556
Winter2018_SOT_26BAM,2018-02-18T17:15:00,23.0,297,31.6,1.666666667
Winter2018_SOT_26BAM,2018-02-18T17:30:00,22.6,175,31.2,1.111111111
Winter2018_SOT_26BAM,2018-02-18T17:45:00,22.0,174,31.7,1.388888889
Winter2018_SOT_26BAM,2018-02-18T18:00:00,21.7,93,31.9,1.111111111
Winter2018_SOT_26BAM,2018-02-18T18:15:00,21.1,69,33.0,0.833333333
Winter2018_SOT_26BAM,2018-02-18T18:30:00,20.8,16,33.1,1.111111111
Winter2018_SOT_26BAM,2018-02-18T18:45:00,20.3,6,33.9,1.111111111
