datetime,experimentid_x,ph,temperature_oc,par_umol_photons_m2_s,dissolved_oxygen_mg_l,airtemp_oc,global_light_energy_w_m2,humid_rh,wdspd_m_s
2018-02-04 02:45:00,Winter2018_SOT_LRB-0401,7.48,8.0,1.779321,3.18,10.1,2,37.2,0.0
2018-02-04 03:00:00,Winter2018_SOT_LRB-0401,7.48,7.8,1.779321,3.13,9.8,2,38.4,1.111111111
2018-02-04 03:15:00,Winter2018_SOT_LRB-0401,7.48,7.6,1.779321,3.02,9.9,2,36.5,1.666666667
2018-02-04 03:30:00,Winter2018_SOT_LRB-0401,7.48,7.4,1.779321,2.95,10.1,2,36.2,1.944444444
2018-02-04 03:45:00,Winter2018_SOT_LRB-0401,7.47,7.2,1.779321,2.98,10.3,2,35.3,1.111111111
2018-02-04 04:00:00,Winter2018_SOT_LRB-0401,7.47,7.0,1.779321,2.94,10.3,2,35.2,0.277777778
2018-02-04 04:15:00,Winter2018_SOT_LRB-0401,7.46,6.9,1.779321,2.93,10.0,2,35.8,0.0
2018-02-04 04:30:00,Winter2018_SOT_LRB-0401,7.47,6.7,1.779321,2.88,9.9,2,36.2,0.0
2018-02-04 04:45:00,Winter2018_SOT_LRB-0401,7.46,6.6,1.733658,2.78,9.7,2,36.1,0.277777778
2018-02-04 05:00:00,Winter2018_SOT_LRB-0401,7.47,6.4,1.733658,2.67,9.3,2,36.9,0.0
2018-02-04 05:15:00,Winter2018_SOT_LRB-0401,7.46,6.3,1.733658,2.57,9.2,2,37.7,0.833333333
2018-02-04 05:30:00,Winter2018_SOT_LRB-0401,7.47,6.1,1.733658,2.6,9.3,2,38.3,0.277777778
2018-02-04 05:45:00,Winter2018_SOT_LRB-0401,7.47,6.0,1.733658,2.56,9.3,2,38.9,0.0
2018-02-04 06:00:00,Winter2018_SOT_LRB-0401,7.46,5.8,1.733658,2.58,9.1,2,38.5,0.555555556
2018-02-04 06:15:00,Winter2018_SOT_LRB-0401,7.46,5.7,1.688065,2.48,9.0,2,38.3,1.388888889
2018-02-04 06:30:00,Winter2018_SOT_LRB-0401,7.46,5.6,1.779321,2.49,9.1,2,38.0,0.833333333
2018-02-04 06:45:00,Winter2018_SOT_LRB-0401,7.45,5.4,1.779321,2.4,9.2,2,38.5,1.388888889
2018-02-04 07:00:00,Winter2018_SOT_LRB-0401,7.45,5.3,1.961833,2.34,9.7,2,37.1,1.111111111
2018-02-04 07:15:00,Winter2018_SOT_LRB-0401,7.45,5.2,6.980434,2.38,9.8,2,36.4,1.111111111
2018-02-04 07:30:00,Winter2018_SOT_LRB-0401,7.45,5.0,28.37809,2.46,9.0,2,38.6,0.833333333
2018-02-04 07:45:00,Winter2018_SOT_LRB-0401,7.46,5.0,81.89498,2.44,8.2,3,41.6,0.0
2018-02-04 08:00:00,Winter2018_SOT_LRB-0401,7.58,5.1,164.9763,5.73,7.8,9,43.4,0.0
2018-02-04 08:15:00,Winter2018_SOT_LRB-0401,7.73,5.3,253.2587,8.21,7.9,30,42.9,0.0
2018-02-04 08:30:00,Winter2018_SOT_LRB-0401,7.88,5.4,343.1379,10.28,8.4,72,41.3,0.0
2018-02-04 08:45:00,Winter2018_SOT_LRB-0401,7.88,5.7,445.4726,12.07,9.1,121,40.3,0.0
2018-02-04 09:00:00,Winter2018_SOT_LRB-0401,7.89,6.0,534.1199,13.78,10.3,164,37.7,0.0
2018-02-04 09:15:00,Winter2018_SOT_LRB-0401,7.93,6.4,647.8605,15.36,11.5,214,35.5,0.0
2018-02-04 09:30:00,Winter2018_SOT_LRB-0401,7.85,6.9,734.546,16.74,13.0,258,32.8,0.0
2018-02-04 09:45:00,Winter2018_SOT_LRB-0401,7.93,7.5,810.1906,18.0,14.3,306,30.4,0.0
2018-02-04 10:00:00,Winter2018_SOT_LRB-0401,7.86,8.2,904.7692,19.03,15.5,358,28.8,0.0
2018-02-04 10:15:00,Winter2018_SOT_LRB-0401,7.85,8.9,987.0292,19.88,17.0,393,27.1,0.0
2018-02-04 15:15:00,Winter2018_SOT_LRB-0401,7.9,22.6,977.8589,17.27,27.0,546,16.8,0.277777778
2018-02-04 15:45:00,Winter2018_SOT_LRB-0401,7.86,22.5,789.6143,16.2,26.8,502,17.4,0.277777778
2018-02-04 16:00:00,Winter2018_SOT_LRB-0401,7.87,22.3,714.0609,15.55,26.8,461,17.2,0.555555556
2018-02-04 16:15:00,Winter2018_SOT_LRB-0401,7.93,22.0,615.5132,14.99,26.9,415,17.2,0.277777778
2018-02-04 16:30:00,Winter2018_SOT_LRB-0401,7.79,21.7,506.5631,14.44,26.7,385,16.9,0.555555556
2018-02-04 16:45:00,Winter2018_SOT_LRB-0401,7.89,21.2,406.1447,13.74,26.4,341,17.2,0.277777778
2018-02-04 17:00:00,Winter2018_SOT_LRB-0401,7.85,20.9,310.9275,12.74,26.1,296,17.7,0.555555556
2018-02-04 17:15:00,Winter2018_SOT_LRB-0401,7.92,20.5,214.9802,10.53,26.0,245,18.1,0.277777778
2018-02-04 17:30:00,Winter2018_SOT_LRB-0401,7.92,20.2,130.4845,9.84,25.7,195,18.4,0.277777778
2018-02-04 17:45:00,Winter2018_SOT_LRB-0401,7.93,19.9,57.57748,9.64,25.1,147,18.7,0.277777778
2018-02-04 18:00:00,Winter2018_SOT_LRB-0401,7.91,19.6,18.88835,9.5,24.0,96,20.3,0.0
2018-02-04 18:15:00,Winter2018_SOT_LRB-0401,7.87,19.3,4.516797,9.19,23.2,46,20.9,0.0
2018-02-04 18:30:00,Winter2018_SOT_LRB-0401,7.84,19.0,2.50937,8.89,22.6,14,21.9,0.0
2018-02-04 18:45:00,Winter2018_SOT_LRB-0401,7.81,18.7,2.326788,8.59,21.3,4,23.4,0.0
2018-02-04 19:00:00,Winter2018_SOT_LRB-0401,7.78,18.3,2.281195,8.32,19.9,2,24.9,0.0
2018-02-04 19:15:00,Winter2018_SOT_LRB-0401,7.76,18.0,2.235532,7.99,18.9,1,26.4,0.0
2018-02-04 19:30:00,Winter2018_SOT_LRB-0401,7.74,17.7,2.235532,7.68,18.1,2,27.6,0.0
2018-02-04 19:45:00,Winter2018_SOT_LRB-0401,7.72,17.4,2.189939,7.41,17.3,2,28.6,0.0
2018-02-04 20:00:00,Winter2018_SOT_LRB-0401,7.7,17.1,2.189939,7.07,16.7,2,29.8,0.0
2018-02-04 20:15:00,Winter2018_SOT_LRB-0401,7.68,16.7,2.144346,6.86,16.3,2,30.4,0.0
2018-02-04 20:30:00,Winter2018_SOT_LRB-0401,7.66,16.4,2.144346,6.58,15.7,2,30.7,0.0
2018-02-04 20:45:00,Winter2018_SOT_LRB-0401,7.64,16.1,2.098682,6.36,15.4,2,30.1,0.0
2018-02-04 21:00:00,Winter2018_SOT_LRB-0401,7.62,15.8,2.053089,6.17,15.1,2,30.3,0.0
2018-02-04 21:15:00,Winter2018_SOT_LRB-0401,7.62,15.4,2.098682,5.95,14.5,2,30.9,0.0
2018-02-04 21:30:00,Winter2018_SOT_LRB-0401,7.61,15.0,2.053089,5.84,14.6,2,33.8,0.0
2018-02-04 21:45:00,Winter2018_SOT_LRB-0401,7.6,14.6,2.053089,5.69,15.0,2,33.3,0.0
2018-02-04 22:00:00,Winter2018_SOT_LRB-0401,7.59,14.2,2.053089,5.49,15.5,2,31.7,0.0
2018-02-04 22:15:00,Winter2018_SOT_LRB-0401,7.59,13.9,2.053089,5.29,15.2,2,31.2,0.0
2018-02-04 22:30:00,Winter2018_SOT_LRB-0401,7.57,13.5,2.053089,5.24,14.6,2,31.1,0.0
2018-02-04 22:45:00,Winter2018_SOT_LRB-0401,7.58,13.1,2.007426,5.11,14.4,2,31.4,0.0
2018-02-04 23:00:00,Winter2018_SOT_LRB-0401,7.57,12.7,2.007426,5.02,13.9,2,31.7,0.0
2018-02-04 23:15:00,Winter2018_SOT_LRB-0401,7.56,12.4,1.961833,4.85,13.3,2,32.5,0.277777778
2018-02-04 23:30:00,Winter2018_SOT_LRB-0401,7.56,12.2,1.961833,4.67,13.3,2,31.8,0.277777778
2018-02-04 23:45:00,Winter2018_SOT_LRB-0401,7.55,11.8,1.961833,4.57,12.8,2,32.9,0.0
2018-02-05 00:00:00,Winter2018_SOT_LRB-0401,7.55,11.6,1.961833,4.44,12.5,2,32.7,0.0
2018-02-05 00:15:00,Winter2018_SOT_LRB-0401,7.54,11.3,1.961833,4.4,12.1,2,32.8,0.0
2018-02-05 00:30:00,Winter2018_SOT_LRB-0401,7.54,10.9,1.91624,4.42,12.0,2,33.2,0.0
2018-02-05 01:00:00,Winter2018_SOT_LRB-0401,7.53,10.4,1.870507,4.2,11.6,2,34.6,0.0
2018-02-05 01:15:00,Winter2018_SOT_LRB-0401,7.53,10.2,1.870507,4.16,11.3,2,35.9,0.555555556
2018-02-05 01:30:00,Winter2018_SOT_LRB-0401,7.53,9.9,1.870507,4.07,11.2,2,37.0,1.666666667
2018-02-05 01:45:00,Winter2018_SOT_LRB-0401,7.54,9.6,1.870507,4.06,11.2,2,37.2,1.388888889
2018-02-05 02:00:00,Winter2018_SOT_LRB-0401,7.53,9.4,1.870507,4.0,11.1,2,37.3,0.555555556
2018-02-05 02:15:00,Winter2018_SOT_LRB-0401,7.48,9.1,1.870507,3.93,10.7,2,38.1,0.555555556
2018-02-05 02:30:00,Winter2018_SOT_LRB-0401,7.5,8.9,1.870507,3.89,10.4,2,39.3,0.0
2018-02-05 02:45:00,Winter2018_SOT_LRB-0401,7.47,8.7,1.870507,3.8,10.2,2,39.9,0.277777778
2018-02-05 03:15:00,Winter2018_SOT_LRB-0401,7.46,8.2,1.779321,3.71,10.6,2,38.7,0.555555556
2018-02-05 03:30:00,Winter2018_SOT_LRB-0401,7.46,8.0,1.824914,3.71,10.4,2,39.0,0.555555556
2018-02-05 03:45:00,Winter2018_SOT_LRB-0401,7.48,7.8,1.779321,3.65,10.1,2,40.3,0.833333333
2018-02-05 04:00:00,Winter2018_SOT_LRB-0401,7.47,7.6,1.779321,3.58,10.1,2,40.1,1.388888889
2018-02-05 04:15:00,Winter2018_SOT_LRB-0401,7.45,7.4,1.779321,3.5,10.0,2,39.7,0.555555556
2018-02-05 04:30:00,Winter2018_SOT_LRB-0401,7.46,7.2,1.779321,3.56,9.9,2,39.6,0.833333333
2018-02-05 04:45:00,Winter2018_SOT_LRB-0401,7.47,7.0,1.779321,3.55,10.2,2,38.8,1.111111111
2018-02-05 05:00:00,Winter2018_SOT_LRB-0401,7.45,6.9,1.779321,3.55,10.1,2,38.0,0.555555556
2018-02-05 05:15:00,Winter2018_SOT_LRB-0401,7.42,6.8,1.779321,3.4,9.7,2,38.8,1.388888889
2018-02-05 05:30:00,Winter2018_SOT_LRB-0401,7.43,6.6,1.779321,3.31,9.9,2,39.2,1.111111111
2018-02-05 05:45:00,Winter2018_SOT_LRB-0401,7.43,6.5,1.779321,3.24,10.8,2,37.5,0.555555556
2018-02-05 06:00:00,Winter2018_SOT_LRB-0401,7.44,6.3,1.779321,3.19,10.5,2,36.6,0.0
2018-02-05 06:15:00,Winter2018_SOT_LRB-0401,7.44,6.2,1.733658,3.09,9.4,2,40.3,0.0
2018-02-05 06:30:00,Winter2018_SOT_LRB-0401,7.43,6.0,1.733658,3.03,8.9,2,41.6,0.0
2018-02-05 06:45:00,Winter2018_SOT_LRB-0401,7.44,5.9,1.733658,3.08,8.7,2,40.8,0.277777778
2018-02-05 07:00:00,Winter2018_SOT_LRB-0401,7.43,5.7,1.961833,3.04,8.8,2,40.8,0.0
2018-02-05 07:15:00,Winter2018_SOT_LRB-0401,7.44,5.6,7.80167,2.94,8.8,2,41.9,0.0
2018-02-05 07:30:00,Winter2018_SOT_LRB-0401,7.44,5.5,31.66303,2.97,8.5,2,42.2,0.277777778
2018-02-05 07:45:00,Winter2018_SOT_LRB-0401,7.45,5.4,92.25169,2.92,8.7,4,43.1,0.277777778
2018-02-05 08:00:00,Winter2018_SOT_LRB-0401,7.48,5.3,178.3442,3.04,8.8,11,42.4,0.277777778
2018-02-05 08:15:00,Winter2018_SOT_LRB-0401,7.67,5.7,160.0033,6.93,8.7,36,43.4,0.0
2018-02-05 08:30:00,Winter2018_SOT_LRB-0401,7.8,5.7,356.6883,9.17,8.9,79,44.1,0.0
2018-02-05 08:45:00,Winter2018_SOT_LRB-0401,7.84,6.6,282.0931,10.83,9.6,97,43.0,0.0
2018-02-05 09:00:00,Winter2018_SOT_LRB-0401,7.82,6.8,471.5695,12.35,10.0,119,41.7,0.0
2018-02-05 09:15:00,Winter2018_SOT_LRB-0401,7.87,7.1,610.2208,13.98,10.7,148,40.9,0.0
2018-02-05 09:30:00,Winter2018_SOT_LRB-0401,7.95,7.5,717.3459,15.58,11.7,181,39.5,0.0
2018-02-05 09:45:00,Winter2018_SOT_LRB-0401,7.89,8.1,783.0901,16.89,13.0,284,37.0,0.0
2018-02-05 10:00:00,Winter2018_SOT_LRB-0401,7.84,8.7,892.9069,18.11,14.5,341,34.0,0.0
2018-02-05 10:15:00,Winter2018_SOT_LRB-0401,7.91,9.4,966.9547,19.19,15.9,370,32.1,0.0
2018-02-05 10:30:00,Winter2018_SOT_LRB-0401,7.9,10.2,1039.862,19.97,17.3,429,29.6,0.0
2018-02-05 15:00:00,Winter2018_SOT_LRB-0401,7.85,22.6,1018.738,16.97,26.6,549,17.7,0.555555556
2018-02-05 15:45:00,Winter2018_SOT_LRB-0401,7.84,22.4,771.3646,15.66,27.4,503,17.5,0.277777778
2018-02-05 16:00:00,Winter2018_SOT_LRB-0401,7.91,22.1,686.9148,15.22,27.1,465,17.6,0.555555556
2018-02-05 16:15:00,Winter2018_SOT_LRB-0401,7.88,21.8,598.1761,14.58,26.9,422,17.7,0.833333333
2018-02-05 16:30:00,Winter2018_SOT_LRB-0401,7.89,21.4,502.5025,13.62,26.7,383,17.7,0.833333333
2018-02-05 16:45:00,Winter2018_SOT_LRB-0401,7.92,20.8,407.1484,13.28,26.4,338,17.7,0.833333333
2018-02-05 17:00:00,Winter2018_SOT_LRB-0401,8.01,20.1,310.4712,11.02,26.3,292,18.0,0.833333333
2018-02-05 17:15:00,Winter2018_SOT_LRB-0401,7.59,23.0,220.6376,8.03,26.2,243,17.8,1.111111111
2018-02-05 17:30:00,Winter2018_SOT_LRB-0401,7.82,23.1,134.3627,7.54,25.8,195,18.0,1.111111111
2018-02-05 17:45:00,Winter2018_SOT_LRB-0401,7.88,22.3,61.36423,7.35,25.2,146,18.5,0.555555556
2018-02-05 18:00:00,Winter2018_SOT_LRB-0401,7.92,21.7,20.71327,7.2,24.4,97,19.3,0.555555556
2018-02-05 18:15:00,Winter2018_SOT_LRB-0401,7.94,21.2,4.973008,7.03,23.9,48,20.0,0.277777778
2018-02-05 18:30:00,Winter2018_SOT_LRB-0401,7.86,20.7,2.828662,6.83,23.1,16,20.8,0.0
2018-02-05 18:45:00,Winter2018_SOT_LRB-0401,7.87,20.2,2.600557,6.75,22.2,5,21.3,0.0
2018-02-05 19:00:00,Winter2018_SOT_LRB-0401,7.87,19.9,2.418044,4.93,21.3,2,22.4,0.0
2018-02-05 19:15:00,Winter2018_SOT_LRB-0401,7.86,19.5,2.281195,4.74,20.3,2,24.1,0.0
2018-02-05 19:30:00,Winter2018_SOT_LRB-0401,7.84,19.0,2.235532,4.47,19.4,2,25.8,0.0
2018-02-05 19:45:00,Winter2018_SOT_LRB-0401,7.83,18.7,2.235532,4.15,18.6,2,27.2,0.0
2018-02-05 20:00:00,Winter2018_SOT_LRB-0401,7.82,18.3,2.189939,3.83,17.8,2,28.5,0.0
2018-02-05 20:15:00,Winter2018_SOT_LRB-0401,7.81,18.0,2.144346,3.71,17.2,2,28.2,0.0
2018-02-05 20:30:00,Winter2018_SOT_LRB-0401,7.79,17.6,2.144346,3.62,16.7,2,28.4,0.0
2018-02-05 20:45:00,Winter2018_SOT_LRB-0401,7.79,17.3,2.144346,3.32,16.3,2,29.4,0.0
2018-02-05 21:00:00,Winter2018_SOT_LRB-0401,7.78,17.0,2.098682,3.28,16.1,2,30.3,0.0
2018-02-05 21:15:00,Winter2018_SOT_LRB-0401,7.77,16.6,2.053089,3.01,15.7,2,31.4,0.277777778
2018-02-05 21:30:00,Winter2018_SOT_LRB-0401,7.76,16.2,2.053089,3.05,15.4,2,32.3,0.0
2018-02-05 21:45:00,Winter2018_SOT_LRB-0401,7.75,15.9,2.053089,2.93,15.1,2,31.5,0.0
2018-02-05 22:00:00,Winter2018_SOT_LRB-0401,7.74,15.5,2.053089,2.89,14.3,2,32.9,0.0
2018-02-05 22:15:00,Winter2018_SOT_LRB-0401,7.74,15.2,2.053089,2.8,13.7,1,34.0,0.0
2018-02-05 22:30:00,Winter2018_SOT_LRB-0401,7.73,14.8,2.053089,2.73,14.0,2,33.2,0.0
2018-02-05 22:45:00,Winter2018_SOT_LRB-0401,7.72,14.5,2.007426,2.66,14.3,2,32.2,0.0
2018-02-05 23:00:00,Winter2018_SOT_LRB-0401,7.72,14.2,1.961833,2.54,14.1,2,32.7,0.0
2018-02-05 23:15:00,Winter2018_SOT_LRB-0401,7.71,13.8,1.961833,2.52,13.7,2,34.5,0.0
2018-02-05 23:30:00,Winter2018_SOT_LRB-0401,7.71,13.5,1.961833,2.44,13.3,2,36.2,0.277777778
2018-02-05 23:45:00,Winter2018_SOT_LRB-0401,7.7,13.2,1.961833,2.32,13.0,2,36.4,0.555555556
2018-02-06 00:00:00,Winter2018_SOT_LRB-0401,7.7,12.8,1.961833,2.31,13.1,2,35.1,0.555555556
2018-02-06 00:15:00,Winter2018_SOT_LRB-0401,7.69,12.4,1.91624,2.32,13.2,2,34.8,0.0
2018-02-06 00:30:00,Winter2018_SOT_LRB-0401,7.69,12.1,1.870507,2.24,12.4,2,36.7,0.0
2018-02-06 00:45:00,Winter2018_SOT_LRB-0401,7.68,11.7,1.870507,2.14,11.9,2,37.4,0.277777778
2018-02-06 01:00:00,Winter2018_SOT_LRB-0401,7.67,11.4,1.870507,2.13,11.7,2,36.7,0.0
2018-02-06 01:15:00,Winter2018_SOT_LRB-0401,7.67,11.1,1.870507,2.17,11.6,2,37.3,0.277777778
2018-02-06 01:30:00,Winter2018_SOT_LRB-0401,7.66,10.8,1.870507,2.16,11.2,2,38.3,0.277777778
2018-02-06 01:45:00,Winter2018_SOT_LRB-0401,7.66,10.5,1.824914,2.15,10.9,2,39.3,0.0
2018-02-06 02:00:00,Winter2018_SOT_LRB-0401,7.66,10.2,1.824914,2.07,10.7,2,39.9,0.0
2018-02-06 02:15:00,Winter2018_SOT_LRB-0401,7.65,9.9,1.824914,2.02,10.6,2,40.7,0.0
2018-02-06 02:30:00,Winter2018_SOT_LRB-0401,7.64,9.7,1.824914,2.08,10.7,2,39.7,0.0
2018-02-06 02:45:00,Winter2018_SOT_LRB-0401,7.64,9.4,1.824914,2.03,10.9,2,39.0,0.0
2018-02-06 03:00:00,Winter2018_SOT_LRB-0401,7.64,9.2,1.824914,2.09,10.9,2,38.7,0.555555556
2018-02-06 03:15:00,Winter2018_SOT_LRB-0401,7.64,9.0,1.779321,2.06,10.9,2,38.2,0.277777778
2018-02-06 03:30:00,Winter2018_SOT_LRB-0401,7.65,8.8,1.824914,2.04,10.8,2,37.5,0.277777778
2018-02-06 03:45:00,Winter2018_SOT_LRB-0401,7.65,8.6,1.779321,2.03,10.7,2,36.9,1.111111111
2018-02-06 04:00:00,Winter2018_SOT_LRB-0401,7.64,8.4,1.779321,2.0,10.4,2,36.9,0.833333333
2018-02-06 04:30:00,Winter2018_SOT_LRB-0401,7.64,7.9,1.779321,2.0,9.7,2,39.9,0.0
2018-02-06 05:15:00,Winter2018_SOT_LRB-0401,7.64,7.4,1.688065,2.06,9.9,2,42.2,1.111111111
2018-02-06 05:30:00,Winter2018_SOT_LRB-0401,7.63,7.2,1.733658,2.04,9.5,2,42.8,0.277777778
2018-02-06 06:30:00,Winter2018_SOT_LRB-0401,7.63,6.5,1.688065,2.03,9.3,2,43.6,1.666666667
2018-02-06 06:45:00,Winter2018_SOT_LRB-0401,7.64,6.3,1.688065,2.13,9.1,2,43.8,1.111111111
2018-02-06 07:00:00,Winter2018_SOT_LRB-0401,7.64,6.1,1.91624,2.09,8.8,2,43.7,0.277777778
2018-02-06 07:45:00,Winter2018_SOT_LRB-0401,7.64,5.7,84.17625,2.18,8.9,2,44.2,2.222222222
2018-02-06 08:00:00,Winter2018_SOT_LRB-0401,7.65,5.6,170.1774,2.2,8.8,8,44.8,1.388888889
2018-02-06 08:15:00,Winter2018_SOT_LRB-0401,7.76,5.8,257.7299,5.42,8.8,27,44.5,1.666666667
2018-02-06 08:30:00,Winter2018_SOT_LRB-0401,7.84,5.9,350.8484,7.81,9.1,71,44.1,0.277777778
2018-02-06 08:45:00,Winter2018_SOT_LRB-0401,7.94,6.1,446.4307,9.88,9.5,123,43.7,0.0
2018-02-06 09:00:00,Winter2018_SOT_LRB-0401,7.93,6.4,543.6097,11.56,10.5,168,41.6,0.277777778
2018-02-06 09:15:00,Winter2018_SOT_LRB-0401,7.93,6.8,636.6827,12.97,11.3,216,41.0,0.0
2018-02-06 09:30:00,Winter2018_SOT_LRB-0401,7.94,7.3,730.7137,14.09,12.4,264,38.8,0.0
2018-02-06 09:45:00,Winter2018_SOT_LRB-0401,7.86,7.9,818.9505,14.92,13.4,309,37.8,0.0
2018-02-06 10:00:00,Winter2018_SOT_LRB-0401,7.86,8.6,900.7543,15.54,14.5,356,36.1,0.277777778
2018-02-06 10:15:00,Winter2018_SOT_LRB-0401,7.89,9.4,976.7183,15.9,15.8,401,34.3,0.277777778
2018-02-06 10:30:00,Winter2018_SOT_LRB-0401,7.92,10.2,1050.812,16.13,17.1,443,31.6,0.833333333
2018-02-06 10:45:00,Winter2018_SOT_LRB-0401,7.87,11.1,1117.24,16.23,18.3,482,28.9,0.833333333
2018-02-06 11:00:00,Winter2018_SOT_LRB-0401,7.85,12.0,1173.814,16.31,19.8,520,26.2,0.555555556
2018-02-06 16:00:00,Winter2018_SOT_LRB-0401,7.86,21.0,686.0022,13.97,26.2,463,17.6,1.388888889
2018-02-06 16:15:00,Winter2018_SOT_LRB-0401,7.85,20.6,589.0055,13.6,25.9,420,17.8,1.111111111
2018-02-06 16:30:00,Winter2018_SOT_LRB-0401,7.83,20.2,493.7884,13.17,25.7,378,18.0,0.833333333
2018-02-06 16:45:00,Winter2018_SOT_LRB-0401,7.87,19.7,396.9743,11.8,25.7,334,17.9,1.388888889
2018-02-06 17:00:00,Winter2018_SOT_LRB-0401,7.94,19.2,305.8632,12.17,25.5,286,18.3,1.666666667
2018-02-06 17:15:00,Winter2018_SOT_LRB-0401,7.85,18.8,216.2121,9.58,25.4,236,18.4,0.833333333
2018-02-06 17:30:00,Winter2018_SOT_LRB-0401,7.84,18.4,135.5945,9.23,25.3,189,18.5,1.944444444
2018-02-06 17:45:00,Winter2018_SOT_LRB-0401,7.82,17.9,61.82051,9.17,24.9,141,18.6,0.555555556
2018-02-06 18:00:00,Winter2018_SOT_LRB-0401,7.79,17.5,21.12388,9.01,24.3,97,19.3,0.555555556
2018-02-06 18:15:00,Winter2018_SOT_LRB-0401,7.74,17.2,5.109857,8.66,23.8,48,20.2,0.555555556
2018-02-06 18:30:00,Winter2018_SOT_LRB-0401,7.73,17.0,2.50937,8.29,23.3,16,20.9,0.0
2018-02-06 18:45:00,Winter2018_SOT_LRB-0401,7.71,16.7,2.418044,7.97,22.6,4,21.5,0.0
2018-02-06 19:00:00,Winter2018_SOT_LRB-0401,7.66,16.4,2.326788,7.63,21.8,2,22.4,0.0
2018-02-06 19:15:00,Winter2018_SOT_LRB-0401,7.62,16.1,2.326788,7.26,21.4,2,23.3,0.277777778
2018-02-06 19:30:00,Winter2018_SOT_LRB-0401,7.6,15.9,2.326788,6.3,20.8,2,24.1,0.0
2018-02-06 19:45:00,Winter2018_SOT_LRB-0401,7.56,15.7,2.235532,5.99,20.2,2,25.1,0.0
2018-02-06 20:00:00,Winter2018_SOT_LRB-0401,7.55,15.4,2.235532,6.07,19.8,2,26.0,0.0
2018-02-06 20:15:00,Winter2018_SOT_LRB-0401,7.5,15.2,2.235532,5.81,19.2,2,27.0,0.0
2018-02-06 20:30:00,Winter2018_SOT_LRB-0401,7.49,14.9,2.189939,5.66,18.6,2,28.2,0.0
2018-02-06 20:45:00,Winter2018_SOT_LRB-0401,7.46,14.6,2.235532,5.42,18.2,2,29.3,0.277777778
2018-02-06 21:00:00,Winter2018_SOT_LRB-0401,7.45,14.3,2.144346,4.9,18.9,2,27.3,0.277777778
2018-02-06 21:15:00,Winter2018_SOT_LRB-0401,7.45,14.1,2.144346,4.63,18.6,1,27.1,0.0
2018-02-06 21:30:00,Winter2018_SOT_LRB-0401,7.45,13.8,2.144346,4.39,17.8,2,28.4,0.0
2018-02-06 21:45:00,Winter2018_SOT_LRB-0401,7.43,13.6,2.098682,4.34,17.1,2,30.1,0.277777778
2018-02-06 22:00:00,Winter2018_SOT_LRB-0401,7.44,13.3,2.053089,4.32,16.3,2,30.8,0.0
2018-02-06 22:15:00,Winter2018_SOT_LRB-0401,7.42,13.0,2.053089,4.14,15.2,2,32.6,0.0
2018-02-06 22:30:00,Winter2018_SOT_LRB-0401,7.41,12.7,2.053089,4.05,14.7,2,33.7,0.277777778
2018-02-06 22:45:00,Winter2018_SOT_LRB-0401,7.42,12.4,2.053089,3.83,14.7,2,33.1,0.277777778
2018-02-06 23:00:00,Winter2018_SOT_LRB-0401,7.41,12.2,2.098682,3.64,14.9,2,32.9,0.833333333
2018-02-06 23:15:00,Winter2018_SOT_LRB-0401,7.42,11.9,2.098682,3.6,15.3,2,32.1,1.388888889
2018-02-06 23:30:00,Winter2018_SOT_LRB-0401,7.4,11.7,2.053089,3.54,15.3,2,31.8,0.833333333
2018-02-06 23:45:00,Winter2018_SOT_LRB-0401,7.4,11.5,2.007426,3.25,14.7,2,32.5,0.277777778
2018-02-07 00:00:00,Winter2018_SOT_LRB-0401,7.4,11.2,1.961833,3.21,14.0,2,33.1,0.0
2018-02-07 00:15:00,Winter2018_SOT_LRB-0401,7.39,11.0,1.961833,3.12,13.6,2,34.1,0.0
2018-02-07 00:30:00,Winter2018_SOT_LRB-0401,7.38,10.8,1.961833,2.94,13.5,2,33.6,0.0
2018-02-07 00:45:00,Winter2018_SOT_LRB-0401,7.38,10.5,1.961833,3.02,12.9,2,34.4,0.0
2018-02-07 01:00:00,Winter2018_SOT_LRB-0401,7.38,10.3,1.961833,3.04,12.4,2,35.8,0.0
2018-02-07 01:15:00,Winter2018_SOT_LRB-0401,7.38,10.1,1.961833,2.95,12.7,2,33.5,1.111111111
2018-02-07 01:30:00,Winter2018_SOT_LRB-0401,7.37,9.9,1.91624,2.81,14.5,2,27.2,0.0
2018-02-07 01:45:00,Winter2018_SOT_LRB-0401,7.37,9.7,1.870507,2.73,13.8,2,27.3,0.0
2018-02-07 02:00:00,Winter2018_SOT_LRB-0401,7.36,9.5,1.870507,2.77,12.9,2,29.2,0.0
2018-02-07 02:15:00,Winter2018_SOT_LRB-0401,7.36,9.3,1.870507,2.74,12.3,1,31.0,0.0
2018-02-07 02:30:00,Winter2018_SOT_LRB-0401,7.36,9.1,1.870507,2.71,11.9,2,31.5,0.0
2018-02-07 02:45:00,Winter2018_SOT_LRB-0401,7.37,8.9,1.824914,2.7,11.5,2,31.9,0.0
2018-02-07 03:00:00,Winter2018_SOT_LRB-0401,7.36,8.7,1.779321,2.66,11.4,1,32.3,0.0
2018-02-07 03:15:00,Winter2018_SOT_LRB-0401,7.37,8.5,1.779321,2.65,11.5,2,33.1,0.0
2018-02-07 03:30:00,Winter2018_SOT_LRB-0401,7.37,8.3,1.779321,2.55,11.1,2,34.7,0.0
