time,temperature_2m (°C),relativehumidity_2m (%),precipitation (mm),surface_pressure (hPa),windspeed_10m (km/h),direct_radiation (W/m²),diffuse_radiation (W/m²)
2017-11-18T14:00,17.2,74,0.00,1013.1,9.7,5.0,5.0
2017-11-18T15:00,16.4,82,0.00,1013.6,6.7,0.0,0.0
2017-11-18T16:00,15.7,87,0.00,1013.7,4.3,0.0,0.0
2017-11-18T17:00,15.5,89,0.00,1013.9,3.7,0.0,0.0
2017-11-18T18:00,15.5,90,0.00,1013.5,2.2,0.0,0.0
2017-11-18T19:00,15.2,93,0.00,1013.3,1.3,0.0,0.0
2017-11-18T20:00,14.9,95,0.00,1012.7,2.7,0.0,0.0
2017-11-18T21:00,14.6,97,0.00,1012.5,4.3,0.0,0.0
2017-11-18T22:00,14.4,97,0.00,1012.2,5.6,0.0,0.0
2017-11-18T23:00,14.1,98,0.00,1012.0,5.4,0.0,0.0
2017-11-19T00:00,13.7,99,0.00,1012.1,4.8,3.0,5.0
2017-11-19T01:00,14.4,95,0.00,1011.7,3.6,70.0,55.0
2017-11-19T02:00,16.6,83,0.00,1011.7,3.7,190.0,118.0
2017-11-19T03:00,18.9,65,0.00,1011.2,3.7,432.0,126.0
2017-11-19T04:00,20.9,54,0.00,1010.9,3.8,562.0,174.0
2017-11-19T05:00,23.1,45,0.00,1010.2,5.6,691.0,190.0
2017-11-19T06:00,24.7,40,0.00,1009.1,4.8,769.0,207.0
2017-11-19T07:00,25.5,38,0.00,1008.2,9.1,844.0,181.0
2017-11-19T08:00,25.4,39,0.00,1007.6,13.4,781.0,205.0
2017-11-19T09:00,24.6,42,0.00,1007.0,16.3,668.0,215.0
2017-11-19T10:00,23.4,46,0.00,1006.4,17.4,523.0,203.0
2017-11-19T11:00,22.4,50,0.00,1005.9,17.4,413.0,141.0
2017-11-19T12:00,21.1,56,0.00,1005.8,15.9,256.0,96.0
2017-11-19T13:00,19.5,64,0.00,1005.7,14.3,87.0,53.0
2017-11-19T14:00,18.0,74,0.00,1005.8,13.1,4.0,6.0
2017-11-19T15:00,17.3,83,0.00,1006.4,13.2,0.0,0.0
2017-11-19T16:00,16.6,89,0.00,1006.6,13.4,0.0,0.0
2017-11-19T17:00,16.0,94,0.00,1006.9,12.4,0.0,0.0
2017-11-19T18:00,15.5,97,0.00,1007.3,9.0,0.0,0.0
2017-11-19T19:00,15.1,98,0.00,1007.0,4.9,0.0,0.0
2017-11-19T20:00,15.2,99,0.00,1006.3,2.7,0.0,0.0
2017-11-19T21:00,14.3,100,0.00,1006.0,5.8,0.0,0.0
2017-11-19T22:00,14.4,99,0.00,1005.2,7.9,0.0,0.0
2017-11-19T23:00,14.6,99,0.00,1005.5,9.9,0.0,0.0
2017-11-20T00:00,14.6,97,0.00,1005.4,11.2,1.0,4.0
2017-11-20T01:00,15.1,92,0.00,1005.9,14.9,19.0,54.0
2017-11-20T02:00,16.5,81,0.00,1006.5,19.5,110.0,131.0
2017-11-20T03:00,17.8,70,0.00,1006.6,23.5,199.0,177.0
2017-11-20T04:00,19.2,63,0.00,1006.7,26.3,248.0,289.0
2017-11-20T05:00,19.7,60,0.00,1006.3,27.7,147.0,335.0
2017-11-20T06:00,20.6,55,0.00,1007.3,29.7,183.0,442.0
2017-11-20T07:00,21.3,53,0.00,1006.8,28.6,242.0,459.0
2017-11-20T08:00,21.4,53,0.00,1006.0,27.5,266.0,459.0
2017-11-20T09:00,20.6,57,0.00,1005.6,25.8,132.0,393.0
2017-11-20T10:00,20.5,59,0.00,1005.1,24.9,310.0,307.0
2017-11-20T11:00,19.6,64,0.00,1004.9,24.4,135.0,254.0
2017-11-20T12:00,18.7,69,0.00,1004.9,22.5,82.0,161.0
2017-11-20T13:00,17.5,76,0.20,1004.9,18.2,19.0,69.0
2017-11-20T14:00,16.7,82,0.60,1005.4,14.0,0.0,6.0
2017-11-20T15:00,15.9,84,0.70,1005.6,13.4,0.0,0.0
2017-11-20T16:00,15.3,89,0.90,1005.9,13.5,0.0,0.0
2017-11-20T17:00,14.7,92,2.30,1005.9,11.1,0.0,0.0
2017-11-20T18:00,14.1,91,3.90,1005.8,10.1,0.0,0.0
2017-11-20T19:00,13.3,88,4.00,1006.1,13.6,0.0,0.0
2017-11-20T20:00,12.6,86,2.10,1006.2,13.4,0.0,0.0
2017-11-20T21:00,12.7,85,0.80,1006.8,13.8,0.0,0.0
2017-11-20T22:00,12.9,85,0.20,1007.0,15.5,0.0,0.0
2017-11-20T23:00,13.0,82,0.00,1007.7,15.5,0.0,0.0
2017-11-21T00:00,12.8,81,0.30,1008.4,13.0,2.0,3.0
2017-11-21T01:00,13.4,74,0.00,1008.9,13.0,62.0,43.0
2017-11-21T02:00,13.9,69,0.00,1009.7,15.1,166.0,105.0
2017-11-21T03:00,14.9,64,0.00,1010.2,15.2,151.0,221.0
2017-11-21T04:00,15.7,60,0.00,1010.6,15.8,293.0,267.0
2017-11-21T05:00,16.3,58,0.00,1010.9,18.3,443.0,286.0
2017-11-21T06:00,16.1,58,0.20,1011.0,22.1,448.0,291.0
2017-11-21T07:00,16.1,59,0.30,1011.3,23.9,577.0,245.0
2017-11-21T08:00,16.3,58,0.00,1011.5,25.5,603.0,221.0
2017-11-21T09:00,15.3,61,0.30,1011.8,24.9,593.0,186.0
2017-11-21T10:00,15.5,58,0.00,1011.6,25.4,451.0,170.0
2017-11-21T11:00,14.6,61,0.60,1012.3,25.1,370.0,122.0
2017-11-21T12:00,14.1,62,0.40,1013.0,24.1,172.0,100.0
2017-11-21T13:00,13.7,62,0.00,1013.6,19.7,75.0,45.0
2017-11-21T14:00,13.1,64,0.10,1014.6,16.3,4.0,6.0
2017-11-21T15:00,12.2,82,0.00,1015.0,17.4,0.0,0.0
2017-11-21T16:00,11.5,86,0.60,1016.1,17.9,0.0,0.0
2017-11-21T17:00,11.5,88,0.70,1016.4,16.1,0.0,0.0
2017-11-21T18:00,10.7,84,2.20,1016.4,5.4,0.0,0.0
2017-11-21T19:00,10.8,83,0.20,1016.6,7.8,0.0,0.0
2017-11-21T20:00,10.8,85,0.20,1016.8,9.3,0.0,0.0
2017-11-21T21:00,10.8,87,0.00,1016.8,10.6,0.0,0.0
2017-11-21T22:00,10.4,89,0.60,1017.6,8.9,0.0,0.0
2017-11-21T23:00,10.6,88,0.30,1017.8,8.4,0.0,0.0
2017-11-22T00:00,10.8,88,0.20,1018.4,8.7,3.0,4.0
2017-11-22T01:00,12.0,83,0.00,1018.8,9.2,64.0,45.0
2017-11-22T02:00,13.2,77,0.00,1019.8,9.2,183.0,100.0
2017-11-22T03:00,14.2,73,0.00,1019.9,10.9,272.0,146.0
2017-11-22T04:00,15.4,62,0.00,1020.3,14.3,407.0,200.0
2017-11-22T05:00,15.7,59,0.20,1020.5,15.6,470.0,238.0
2017-11-22T06:00,16.4,55,0.00,1020.4,14.8,650.0,205.0
2017-11-22T07:00,17.0,51,0.00,1020.5,15.6,734.0,223.0
2017-11-22T08:00,17.0,50,0.00,1020.2,15.5,514.0,267.0
2017-11-22T09:00,16.9,50,0.00,1020.0,15.5,475.0,235.0
2017-11-22T10:00,16.9,49,0.00,1019.7,15.3,476.0,195.0
2017-11-22T11:00,16.7,49,0.00,1019.6,14.9,431.0,136.0
2017-11-22T12:00,16.2,49,0.00,1019.4,15.0,295.0,78.0
2017-11-22T13:00,15.6,51,0.00,1019.8,13.1,123.0,45.0
2017-11-22T14:00,14.8,55,0.00,1020.4,9.5,7.0,7.0
2017-11-22T15:00,14.3,60,0.00,1020.7,9.5,0.0,0.0
2017-11-22T16:00,13.7,64,0.00,1021.3,9.1,0.0,0.0
2017-11-22T17:00,13.0,69,0.00,1021.0,8.7,0.0,0.0
2017-11-22T18:00,12.7,72,0.00,1020.9,8.6,0.0,0.0
2017-11-22T19:00,12.4,75,0.00,1020.1,8.4,0.0,0.0
2017-11-22T20:00,11.9,78,0.00,1019.7,7.9,0.0,0.0
2017-11-22T21:00,11.8,79,0.00,1019.0,6.9,0.0,0.0
2017-11-22T22:00,12.9,75,0.00,1019.0,5.0,0.0,0.0
2017-11-22T23:00,13.6,75,0.00,1018.8,4.8,0.0,0.0
2017-11-23T00:00,13.2,81,0.00,1019.1,3.1,4.0,5.0
2017-11-23T01:00,13.5,85,0.00,1019.4,5.0,84.0,51.0
2017-11-23T02:00,16.5,56,0.00,1020.0,10.8,246.0,93.0
2017-11-23T03:00,16.7,56,0.00,1020.0,14.0,311.0,154.0
2017-11-23T04:00,17.3,54,0.00,1019.4,12.9,430.0,201.0
2017-11-23T05:00,18.2,52,0.00,1018.8,10.5,686.0,183.0
2017-11-23T06:00,18.8,51,0.00,1017.8,7.1,831.0,167.0
2017-11-23T07:00,19.5,51,0.00,1017.2,10.5,964.0,114.0
2017-11-23T08:00,19.5,51,0.00,1017.1,16.9,921.0,123.0
2017-11-23T09:00,18.9,55,0.00,1017.1,21.3,764.0,133.0
2017-11-23T10:00,18.3,58,0.00,1017.0,21.1,587.0,147.0
2017-11-23T11:00,18.2,58,0.00,1017.1,20.3,498.0,101.0
2017-11-23T12:00,17.5,63,0.00,1017.2,19.4,176.0,111.0
2017-11-23T13:00,16.6,70,0.00,1017.5,17.3,97.0,44.0
2017-11-23T14:00,15.9,75,0.00,1018.2,14.1,6.0,7.0
2017-11-23T15:00,15.7,77,0.00,1018.7,13.2,0.0,0.0
2017-11-23T16:00,15.2,78,0.00,1019.0,12.7,0.0,0.0
2017-11-23T17:00,15.0,78,0.00,1019.2,12.0,0.0,0.0
2017-11-23T18:00,14.7,80,0.00,1019.1,11.9,0.0,0.0
2017-11-23T19:00,14.5,80,0.00,1018.9,11.5,0.0,0.0
2017-11-23T20:00,14.4,80,0.00,1018.6,11.2,0.0,0.0
2017-11-23T21:00,14.2,81,0.00,1018.9,10.2,0.0,0.0
2017-11-23T22:00,14.1,82,0.00,1018.7,9.3,0.0,0.0
2017-11-23T23:00,13.6,84,0.00,1019.3,10.0,0.0,0.0
2017-11-24T00:00,13.6,84,0.00,1019.9,11.0,4.0,5.0
2017-11-24T01:00,15.2,75,0.00,1020.2,13.7,104.0,45.0
2017-11-24T02:00,16.6,67,0.00,1020.5,17.4,250.0,90.0
2017-11-24T03:00,18.3,59,0.00,1020.5,19.9,485.0,101.0
2017-11-24T04:00,19.4,53,0.00,1020.1,21.6,685.0,100.0
2017-11-24T05:00,20.3,50,0.00,1020.0,22.9,829.0,115.0
2017-11-24T06:00,21.2,47,0.00,1019.4,24.2,943.0,109.0
2017-11-24T07:00,21.9,46,0.00,1019.2,28.2,990.0,99.0
2017-11-24T08:00,22.2,46,0.00,1019.1,30.1,954.0,101.0
2017-11-24T09:00,21.9,49,0.00,1018.3,30.2,862.0,98.0
2017-11-24T10:00,21.3,53,0.00,1018.1,30.8,720.0,90.0
2017-11-24T11:00,20.5,58,0.00,1017.6,31.6,532.0,82.0
2017-11-24T12:00,19.9,61,0.00,1017.2,29.4,323.0,69.0
2017-11-24T13:00,19.1,64,0.00,1016.7,26.1,125.0,45.0
2017-11-24T14:00,18.1,67,0.00,1017.4,25.5,9.0,7.0
2017-11-24T15:00,17.8,64,0.00,1017.7,24.8,0.0,0.0
2017-11-24T16:00,17.3,63,0.00,1018.0,22.9,0.0,0.0
2017-11-24T17:00,16.8,64,0.00,1018.4,22.4,0.0,0.0
2017-11-24T18:00,16.2,66,0.00,1017.6,18.1,0.0,0.0
2017-11-24T19:00,15.8,68,0.00,1017.6,18.5,0.0,0.0
2017-11-24T20:00,15.6,68,0.00,1017.0,17.0,0.0,0.0
2017-11-24T21:00,15.4,68,0.00,1016.8,15.2,0.0,0.0
2017-11-24T22:00,15.0,71,0.00,1016.3,14.3,0.0,0.0
2017-11-24T23:00,14.6,75,0.00,1015.8,12.7,0.0,0.0
2017-11-25T00:00,14.2,79,0.00,1015.8,11.0,5.0,5.0
2017-11-25T01:00,15.6,73,0.00,1015.8,11.7,101.0,46.0
2017-11-25T02:00,17.8,61,0.00,1016.1,10.5,281.0,84.0
2017-11-25T03:00,20.5,51,0.00,1015.9,10.2,491.0,101.0
2017-11-25T04:00,22.3,47,0.00,1015.7,8.3,706.0,91.0
2017-11-25T05:00,23.6,45,0.00,1015.4,9.0,856.0,95.0
2017-11-25T06:00,24.2,45,0.00,1014.4,14.0,940.0,106.0
2017-11-25T07:00,24.3,46,0.00,1014.8,18.7,946.0,128.0
2017-11-25T08:00,24.1,48,0.00,1014.8,22.0,874.0,151.0
2017-11-25T09:00,23.6,51,0.00,1014.7,23.9,773.0,161.0
2017-11-25T10:00,22.5,56,0.00,1014.4,25.2,630.0,153.0
2017-11-25T11:00,21.1,63,0.00,1014.5,27.0,449.0,137.0
2017-11-25T12:00,19.8,69,0.00,1014.7,28.1,256.0,108.0
2017-11-25T13:00,18.6,73,0.00,1015.0,26.7,114.0,53.0
2017-11-25T14:00,17.6,78,0.00,1015.6,25.3,8.0,8.0
2017-11-25T15:00,17.0,78,0.00,1016.0,25.1,0.0,0.0
2017-11-25T16:00,16.8,79,0.00,1016.6,24.1,0.0,0.0
2017-11-25T17:00,16.5,79,0.00,1016.6,23.1,0.0,0.0
2017-11-25T18:00,16.3,79,0.00,1016.7,24.2,0.0,0.0
2017-11-25T19:00,16.1,80,0.00,1015.8,23.7,0.0,0.0
2017-11-25T20:00,15.9,80,0.00,1016.2,21.8,0.0,0.0
2017-11-25T21:00,15.7,81,0.00,1015.8,19.5,0.0,0.0
2017-11-25T22:00,15.5,82,0.00,1015.6,17.6,0.0,0.0
2017-11-25T23:00,15.5,81,0.00,1015.8,18.2,0.0,0.0
2017-11-26T00:00,15.6,80,0.00,1016.3,20.4,4.0,6.0
2017-11-26T01:00,16.8,75,0.00,1016.5,23.5,92.0,46.0
2017-11-26T02:00,18.2,68,0.00,1017.1,26.9,198.0,114.0
2017-11-26T03:00,19.4,64,0.00,1017.4,29.3,392.0,135.0
2017-11-26T04:00,20.3,58,0.00,1017.6,30.6,643.0,116.0
2017-11-26T05:00,20.9,54,0.00,1018.0,31.4,817.0,113.0
2017-11-26T06:00,21.6,51,0.00,1017.6,30.6,923.0,122.0
2017-11-26T07:00,22.2,47,0.00,1017.1,32.1,981.0,109.0
2017-11-26T08:00,22.5,46,0.00,1017.3,33.5,990.0,90.0
2017-11-26T09:00,22.3,46,0.00,1016.8,34.8,905.0,84.0
2017-11-26T10:00,21.8,47,0.00,1016.9,35.9,750.0,84.0
2017-11-26T11:00,21.1,48,0.00,1016.8,35.8,561.0,75.0
2017-11-26T12:00,20.1,50,0.00,1016.9,35.2,348.0,65.0
2017-11-26T13:00,18.9,54,0.00,1017.2,31.4,135.0,46.0
2017-11-26T14:00,17.8,57,0.00,1017.8,31.4,10.0,9.0
2017-11-26T15:00,17.5,57,0.00,1018.2,30.2,0.0,0.0
2017-11-26T16:00,16.8,58,0.00,1018.5,29.0,0.0,0.0
2017-11-26T17:00,16.2,61,0.00,1018.3,27.1,0.0,0.0
2017-11-26T18:00,15.8,62,0.00,1017.5,21.0,0.0,0.0
2017-11-26T19:00,15.4,64,0.00,1016.6,19.5,0.0,0.0
2017-11-26T20:00,15.0,65,0.00,1016.3,20.0,0.0,0.0
2017-11-26T21:00,14.7,66,0.00,1015.9,20.2,0.0,0.0
2017-11-26T22:00,14.5,68,0.00,1015.6,19.4,0.0,0.0
2017-11-26T23:00,14.2,69,0.00,1015.2,18.0,0.0,0.0
2017-11-27T00:00,14.1,70,0.00,1015.2,17.0,6.0,6.0
2017-11-27T01:00,15.6,63,0.00,1015.1,17.2,118.0,43.0
2017-11-27T02:00,17.8,53,0.00,1015.2,18.4,323.0,68.0
2017-11-27T03:00,20.9,43,0.00,1014.9,17.1,541.0,82.0
2017-11-27T04:00,23.5,35,0.00,1014.6,14.4,735.0,92.0
2017-11-27T05:00,25.6,31,0.00,1014.6,11.2,887.0,97.0
2017-11-27T06:00,27.0,29,0.00,1015.0,14.8,982.0,101.0
2017-11-27T07:00,28.2,27,0.00,1014.4,19.1,1015.0,102.0
2017-11-27T08:00,29.1,25,0.00,1013.3,18.6,984.0,101.0
2017-11-27T09:00,29.7,23,0.00,1012.3,17.2,892.0,98.0
2017-11-27T10:00,29.9,23,0.00,1011.4,15.7,746.0,91.0
2017-11-27T11:00,29.3,26,0.00,1010.9,16.7,556.0,83.0
2017-11-27T12:00,27.7,33,0.00,1011.0,17.6,343.0,69.0
2017-11-27T13:00,25.5,41,0.00,1011.2,16.6,137.0,47.0
2017-11-27T14:00,22.9,50,0.00,1011.2,16.0,11.0,9.0
2017-11-27T15:00,20.9,58,0.00,1011.7,15.8,0.0,0.0
2017-11-27T16:00,19.9,62,0.00,1011.7,13.9,0.0,0.0
2017-11-27T17:00,18.7,67,0.00,1011.4,13.2,0.0,0.0
2017-11-27T18:00,17.6,73,0.00,1011.6,14.7,0.0,0.0
2017-11-27T19:00,16.7,79,0.00,1010.9,16.2,0.0,0.0
2017-11-27T20:00,15.9,83,0.00,1010.3,16.2,0.0,0.0
2017-11-27T21:00,15.3,88,0.00,1010.0,16.7,0.0,0.0
2017-11-27T22:00,14.9,90,0.00,1009.7,17.6,0.0,0.0
2017-11-27T23:00,14.8,91,0.00,1009.7,17.9,0.0,0.0
2017-11-28T00:00,14.9,90,0.00,1010.5,18.6,5.0,6.0
2017-11-28T01:00,16.6,80,0.00,1010.9,21.1,112.0,46.0
2017-11-28T02:00,18.8,68,0.00,1011.6,24.4,283.0,83.0
2017-11-28T03:00,20.5,62,0.00,1012.0,26.2,446.0,137.0
2017-11-28T04:00,22.0,56,0.00,1012.1,28.1,657.0,136.0
2017-11-28T05:00,23.1,52,0.00,1012.2,31.2,832.0,129.0
2017-11-28T06:00,23.9,50,0.00,1012.2,30.4,949.0,113.0
2017-11-28T07:00,24.4,48,0.00,1012.3,33.6,998.0,104.0
2017-11-28T08:00,24.6,47,0.00,1012.3,34.5,974.0,101.0
2017-11-28T09:00,24.2,48,0.00,1012.1,34.3,883.0,99.0
2017-11-28T10:00,23.0,52,0.00,1011.9,34.3,739.0,92.0
2017-11-28T11:00,21.6,56,0.00,1012.0,34.7,552.0,83.0
2017-11-28T12:00,20.3,60,0.00,1012.1,34.9,342.0,71.0
2017-11-28T13:00,19.2,63,0.00,1012.2,32.8,137.0,48.0
2017-11-28T14:00,18.4,66,0.00,1012.6,31.6,11.0,10.0
2017-11-28T15:00,17.6,68,0.00,1013.1,29.8,0.0,0.0
2017-11-28T16:00,17.3,69,0.00,1013.7,28.1,0.0,0.0
2017-11-28T17:00,17.1,69,0.00,1013.6,26.6,0.0,0.0
2017-11-28T18:00,16.8,70,0.00,1013.3,25.5,0.0,0.0
2017-11-28T19:00,16.4,70,0.00,1013.0,26.6,0.0,0.0
2017-11-28T20:00,16.1,70,0.00,1013.0,26.8,0.0,0.0
2017-11-28T21:00,15.8,70,0.00,1012.8,25.3,0.0,0.0
2017-11-28T22:00,15.5,70,0.00,1012.6,23.2,0.0,0.0
2017-11-28T23:00,15.2,71,0.00,1012.2,21.3,0.0,0.0
2017-11-29T00:00,15.2,71,0.00,1012.5,21.0,6.0,6.0
2017-11-29T01:00,16.5,64,0.00,1012.6,22.3,115.0,44.0
2017-11-29T02:00,18.5,55,0.00,1013.0,22.7,313.0,70.0
2017-11-29T03:00,21.5,43,0.00,1012.8,21.9,537.0,81.0
2017-11-29T04:00,23.9,36,0.00,1012.6,21.1,729.0,91.0
2017-11-29T05:00,25.9,31,0.00,1012.4,20.4,880.0,97.0
2017-11-29T06:00,27.4,28,0.00,1012.4,19.5,977.0,101.0
2017-11-29T07:00,28.4,28,0.00,1012.0,25.2,1010.0,103.0
2017-11-29T08:00,28.6,29,0.00,1011.6,27.7,979.0,101.0
2017-11-29T09:00,28.1,34,0.00,1011.1,28.6,886.0,97.0
2017-11-29T10:00,27.3,38,0.00,1010.9,30.0,739.0,92.0
2017-11-29T11:00,26.2,42,0.00,1010.3,31.1,551.0,82.0
2017-11-29T12:00,25.0,47,0.00,1010.6,30.9,340.0,70.0
2017-11-29T13:00,23.4,52,0.00,1010.9,28.5,137.0,48.0
2017-11-29T14:00,21.9,56,0.00,1011.2,28.3,12.0,10.0
2017-11-29T15:00,21.0,58,0.00,1011.4,26.1,0.0,0.0
2017-11-29T16:00,20.2,60,0.00,1011.8,23.8,0.0,0.0
2017-11-29T17:00,19.4,62,0.00,1011.5,22.0,0.0,0.0
2017-11-29T18:00,18.6,66,0.00,1011.5,17.9,0.0,0.0
2017-11-29T19:00,17.8,70,0.00,1010.4,18.7,0.0,0.0
2017-11-29T20:00,17.2,73,0.00,1010.3,19.0,0.0,0.0
2017-11-29T21:00,16.6,76,0.00,1009.7,17.1,0.0,0.0
2017-11-29T22:00,16.1,79,0.00,1009.8,14.5,0.0,0.0
2017-11-29T23:00,15.6,82,0.00,1009.8,11.7,0.0,0.0
2017-11-30T00:00,15.3,84,0.00,1010.4,10.7,6.0,5.0
2017-11-30T01:00,17.1,74,0.00,1010.8,11.2,109.0,45.0
2017-11-30T02:00,19.6,61,0.00,1011.4,10.7,304.0,72.0
2017-11-30T03:00,22.7,51,0.00,1011.6,9.8,515.0,81.0
2017-11-30T04:00,25.2,43,0.00,1011.4,8.5,701.0,91.0
2017-11-30T05:00,27.1,38,0.00,1011.0,9.9,849.0,97.0
2017-11-30T06:00,28.6,35,0.00,1010.7,14.1,947.0,100.0
2017-11-30T07:00,29.4,34,0.00,1010.0,16.0,984.0,101.0
2017-11-30T08:00,29.6,36,0.00,1009.7,17.2,949.0,106.0
2017-11-30T09:00,29.3,38,0.00,1009.0,19.0,865.0,99.0
2017-11-30T10:00,28.5,41,0.00,1008.4,21.0,720.0,94.0
2017-11-30T11:00,27.3,45,0.00,1008.1,22.4,546.0,80.0
2017-11-30T12:00,25.8,50,0.00,1008.0,23.1,338.0,68.0
2017-11-30T13:00,23.7,57,0.00,1008.3,23.0,136.0,48.0
2017-11-30T14:00,21.7,63,0.00,1008.8,22.7,12.0,10.0
2017-11-30T15:00,20.1,69,0.00,1008.8,22.5,0.0,0.0
2017-11-30T16:00,19.5,71,0.00,1009.5,21.6,0.0,0.0
2017-11-30T17:00,18.9,73,0.00,1009.5,20.6,0.0,0.0
2017-11-30T18:00,18.3,75,0.00,1010.2,20.2,0.0,0.0
2017-11-30T19:00,17.8,78,0.00,1009.7,20.3,0.0,0.0
2017-11-30T20:00,17.5,80,0.00,1009.7,19.7,0.0,0.0
2017-11-30T21:00,17.1,83,0.00,1009.7,18.3,0.0,0.0
2017-11-30T22:00,16.9,85,0.00,1009.5,16.1,0.0,0.0
2017-11-30T23:00,16.8,86,0.00,1009.9,14.7,0.0,0.0
2017-12-01T00:00,16.7,87,0.00,1010.1,14.4,4.0,6.0
2017-12-01T01:00,18.0,79,0.00,1010.4,14.7,63.0,55.0
2017-12-01T02:00,19.4,71,0.00,1010.8,14.5,155.0,119.0
2017-12-01T03:00,21.3,63,0.00,1010.7,14.4,409.0,138.0
2017-12-01T04:00,22.7,57,0.00,1010.6,14.1,583.0,174.0
2017-12-01T05:00,23.9,53,0.00,1010.0,15.5,728.0,168.0
2017-12-01T06:00,24.8,50,0.00,1010.1,16.2,933.0,108.0
2017-12-01T07:00,25.1,50,0.00,1009.5,20.5,1007.0,90.0
2017-12-01T08:00,24.6,52,0.00,1009.2,24.0,959.0,104.0
2017-12-01T09:00,23.8,54,0.00,1008.8,25.7,880.0,94.0
2017-12-01T10:00,22.9,56,0.00,1008.6,26.1,732.0,92.0
2017-12-01T11:00,22.0,58,0.00,1008.1,26.3,550.0,82.0
2017-12-01T12:00,21.2,60,0.00,1008.0,26.3,343.0,69.0
2017-12-01T13:00,20.0,65,0.00,1008.1,24.9,141.0,48.0
2017-12-01T14:00,18.7,72,0.00,1008.2,21.3,13.0,11.0
2017-12-01T15:00,18.2,76,0.00,1008.2,20.9,0.0,0.0
2017-12-01T16:00,17.9,77,0.00,1008.0,18.8,0.0,0.0
2017-12-01T17:00,17.6,79,0.00,1007.8,15.9,0.0,0.0
2017-12-01T18:00,17.1,83,0.00,1006.9,11.7,0.0,0.0
2017-12-01T19:00,16.6,87,0.00,1006.4,11.0,0.0,0.0
2017-12-01T20:00,16.1,90,0.00,1006.1,11.3,0.0,0.0
2017-12-01T21:00,15.6,93,0.00,1005.4,10.1,0.0,0.0
2017-12-01T22:00,15.3,94,0.00,1005.3,8.0,0.0,0.0
2017-12-01T23:00,14.9,97,0.00,1005.4,6.5,0.0,0.0
2017-12-02T00:00,15.1,98,0.00,1005.9,3.9,5.0,6.0
2017-12-02T01:00,16.5,91,0.00,1006.4,6.3,113.0,42.0
2017-12-02T02:00,18.2,80,0.00,1006.6,9.7,302.0,72.0
2017-12-02T03:00,19.8,70,0.00,1007.1,13.4,471.0,92.0
2017-12-02T04:00,20.5,65,0.00,1007.2,16.9,592.0,146.0
2017-12-02T05:00,20.6,62,0.00,1007.6,19.4,585.0,194.0
2017-12-02T06:00,20.5,61,0.00,1007.8,20.6,532.0,293.0
2017-12-02T07:00,20.5,58,0.00,1007.5,22.7,635.0,296.0
2017-12-02T08:00,20.3,57,0.00,1007.5,24.2,673.0,228.0
2017-12-02T09:00,19.9,57,0.00,1007.2,25.1,725.0,155.0
2017-12-02T10:00,19.4,57,0.00,1007.3,25.5,698.0,113.0
2017-12-02T11:00,18.4,59,0.00,1007.6,25.1,389.0,145.0
2017-12-02T12:00,17.6,63,0.00,1007.7,22.7,140.0,146.0
2017-12-02T13:00,16.9,66,0.00,1008.6,20.5,43.0,68.0
2017-12-02T14:00,16.5,70,0.00,1009.2,16.9,3.0,9.0
2017-12-02T15:00,16.6,72,0.00,1009.8,15.0,0.0,0.0
2017-12-02T16:00,16.5,74,0.00,1010.5,14.3,0.0,0.0
2017-12-02T17:00,16.3,76,0.00,1010.8,14.0,0.0,0.0
2017-12-02T18:00,16.1,77,0.00,1011.1,16.3,0.0,0.0
2017-12-02T19:00,16.0,79,0.00,1010.8,15.2,0.0,0.0
2017-12-02T20:00,15.9,80,0.00,1010.4,14.6,0.0,0.0
2017-12-02T21:00,15.9,81,0.10,1010.2,14.7,0.0,0.0
2017-12-02T22:00,15.9,81,0.00,1010.1,15.4,0.0,0.0
2017-12-02T23:00,15.9,80,0.10,1010.6,15.7,0.0,0.0
2017-12-03T00:00,16.0,80,0.20,1011.4,15.2,0.0,3.0
2017-12-03T01:00,16.2,80,0.30,1012.2,15.5,1.0,41.0
2017-12-03T02:00,16.7,79,0.20,1013.3,15.1,51.0,96.0
2017-12-03T03:00,16.9,79,0.30,1013.9,14.2,77.0,122.0
2017-12-03T04:00,17.2,81,0.40,1014.1,12.5,75.0,211.0
2017-12-03T05:00,18.3,78,0.10,1014.6,10.6,342.0,204.0
2017-12-03T06:00,19.1,74,0.20,1014.7,10.1,454.0,230.0
2017-12-03T07:00,20.0,67,0.10,1014.7,10.9,584.0,233.0
2017-12-03T08:00,20.7,61,0.00,1014.9,12.3,624.0,200.0
2017-12-03T09:00,21.0,59,0.00,1014.8,13.0,576.0,180.0
2017-12-03T10:00,20.8,59,0.00,1014.5,13.6,464.0,202.0
2017-12-03T11:00,20.4,60,0.00,1014.3,13.7,484.0,97.0
2017-12-03T12:00,19.7,62,0.00,1014.4,15.0,328.0,79.0
2017-12-03T13:00,18.5,66,0.00,1014.8,16.7,138.0,52.0
2017-12-03T14:00,17.3,71,0.00,1015.5,17.2,15.0,11.0
2017-12-03T15:00,16.8,70,0.00,1016.2,17.7,0.0,0.0
2017-12-03T16:00,16.2,70,0.00,1016.9,17.3,0.0,0.0
2017-12-03T17:00,15.9,70,0.00,1017.2,17.1,0.0,0.0
2017-12-03T18:00,15.5,71,0.00,1017.0,17.7,0.0,0.0
2017-12-03T19:00,15.2,72,0.00,1016.4,18.4,0.0,0.0
