datetime,experimentid_x,ph,temperature_oc,par_umol_photons_m2_s,dissolved_oxygen_mg_l,airtemp_oc,global_light_energy_w_m2,humid_rh,wdspd_m_s,month
2016-10-29 07:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.1,239.4802,9.31,18.4,18,42.5,0.833333333,10
2016-10-29 07:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.1,337.2981,9.77,18.7,54,42.9,0.277777778,10
2016-10-29 08:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.1,439.6783,10.37,19.7,105,41.6,0.277777778,10
2016-10-29 08:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.92,16.7,544.1573,10.57,20.9,151,39.8,0.833333333,10
2016-10-29 08:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.96,16.8,646.72,11.37,21.9,197,38.0,1.111111111,10
2016-10-29 08:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,17.0,747.0014,12.13,22.8,245,36.1,1.666666667,10
2016-10-29 09:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,17.3,842.9944,12.57,23.3,292,35.7,1.111111111,10
2016-10-29 09:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,17.5,933.1929,13.2,24.2,339,34.7,1.111111111,10
2016-10-29 09:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.9,1018.875,13.64,25.1,385,33.2,1.111111111,10
2016-10-29 09:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.2,1105.058,14.16,26.4,428,31.4,0.833333333,10
2016-10-29 10:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,18.6,1160.674,14.46,26.8,469,30.7,1.111111111,10
2016-10-29 16:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.5,470.8852,10.51,36.2,335,19.7,0.0,10
2016-10-29 16:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,26.5,361.2507,9.92,35.6,286,20.3,0.277777778,10
2016-10-29 16:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.4,270.8239,9.36,35.2,240,20.9,0.277777778,10
2016-10-29 17:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.3,174.5573,8.8,34.5,187,22.0,0.0,10
2016-10-29 17:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.2,81.165,8.12,33.6,148,22.0,0.0,10
2016-10-29 17:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,26.1,28.19558,7.42,32.2,98,24.0,0.0,10
2016-10-29 17:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,25.8,6.250454,6.85,31.2,48,25.6,0.0,10
2016-10-29 18:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,25.8,2.965511,6.44,30.2,14,28.3,0.0,10
2016-10-29 18:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,25.6,2.783069,6.07,28.8,3,31.3,0.0,10
2016-10-29 18:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,25.4,2.737406,5.86,28.1,1,30.2,0.0,10
2016-10-29 18:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.96,25.3,2.691813,5.68,27.7,1,31.7,0.0,10
2016-10-29 19:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.96,25.1,2.691813,5.6,27.2,1,30.5,0.0,10
2016-10-29 19:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,24.9,2.691813,5.58,27.1,1,30.3,0.0,10
2016-10-29 19:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,24.7,2.64622,5.54,27.0,1,30.0,0.0,10
2016-10-29 19:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,24.5,2.691813,5.5,27.2,1,29.4,0.277777778,10
2016-10-29 20:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,24.3,2.64622,5.56,27.2,1,28.9,0.0,10
2016-10-29 20:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,24.1,2.600557,5.57,27.0,1,29.3,0.277777778,10
2016-10-29 20:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.94,23.9,2.600557,5.59,26.8,1,29.9,0.277777778,10
2016-10-29 20:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.94,23.8,2.600557,5.63,26.3,1,30.4,0.0,10
2016-10-29 21:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.94,23.6,2.554964,5.56,25.7,2,31.3,0.0,10
2016-10-29 21:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,23.4,2.50937,5.57,25.2,2,32.1,0.0,10
2016-10-29 21:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,23.2,2.50937,5.62,24.7,2,32.1,0.0,10
2016-10-29 21:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.92,23.1,2.50937,5.58,24.4,2,32.3,0.0,10
2016-10-29 22:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.92,23.0,2.50937,5.63,24.5,2,32.4,0.0,10
2016-10-29 22:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.92,22.8,2.463637,5.67,24.1,2,33.0,0.0,10
2016-10-29 22:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.91,22.6,2.418044,5.62,23.8,2,34.5,0.0,10
2016-10-29 22:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.91,22.4,2.418044,5.68,24.0,2,32.3,0.0,10
2016-10-29 23:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.9,22.2,2.418044,5.72,23.9,2,32.8,0.0,10
2016-10-29 23:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.9,22.0,2.418044,5.71,23.6,2,33.3,0.0,10
2016-10-29 23:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.9,21.9,2.418044,5.66,23.3,2,34.2,0.0,10
2016-10-29 23:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.9,21.7,2.418044,5.71,23.0,2,35.0,0.0,10
2016-11-10 00:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.94,14.0,2.144346,7.41,18.5,1,31.2,1.388888889,11
2016-11-10 00:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,13.9,2.144346,7.5,18.3,1,31.6,1.111111111,11
2016-11-10 00:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,13.8,2.144346,7.55,18.5,1,31.2,1.388888889,11
2016-11-10 00:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.96,13.7,2.053089,7.61,18.4,1,31.1,1.666666667,11
2016-11-10 01:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.96,13.6,2.053089,7.67,18.7,1,30.1,1.944444444,11
2016-11-10 01:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.96,13.5,2.053089,7.74,17.3,1,33.5,0.555555556,11
2016-11-10 01:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,13.4,2.053089,7.89,16.4,1,35.1,0.277777778,11
2016-11-10 01:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,13.3,2.053089,7.91,16.0,2,35.7,0.0,11
2016-11-10 02:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,13.2,1.961833,7.89,15.9,1,35.5,0.277777778,11
2016-11-10 02:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,13.1,2.007426,7.98,16.1,1,34.8,0.0,11
2016-11-10 02:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,13.0,2.053089,7.98,15.4,1,37.1,0.0,11
2016-11-10 02:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,12.9,2.053089,8.08,15.1,1,37.9,0.0,11
2016-11-10 03:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,12.8,2.053089,8.13,15.9,1,35.6,1.388888889,11
2016-11-10 03:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.7,2.053089,8.02,17.0,1,32.6,1.944444444,11
2016-11-10 03:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.6,2.053089,8.14,16.8,1,32.3,1.666666667,11
2016-11-10 03:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.5,2.053089,8.18,16.9,1,31.9,1.111111111,11
2016-11-10 04:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,12.4,2.098682,8.1,16.8,1,31.5,1.666666667,11
2016-11-10 04:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,12.3,2.053089,8.14,17.7,1,29.0,2.5,11
2016-11-10 04:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,12.2,2.053089,8.17,17.6,1,28.9,2.222222222,11
2016-11-10 04:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,12.1,2.144346,8.25,17.9,1,28.6,1.944444444,11
2016-11-10 05:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,12.0,2.144346,8.18,17.7,1,29.0,0.833333333,11
2016-11-10 05:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.9,2.053089,8.26,17.8,1,29.3,2.777777778,11
2016-11-10 05:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,11.9,2.053089,8.31,18.1,1,29.2,2.777777778,11
2016-11-10 05:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.8,2.053089,8.25,17.7,1,30.2,0.833333333,11
2016-11-10 06:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,11.7,2.053089,8.36,16.7,1,31.6,0.0,11
2016-11-10 06:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,11.7,2.098682,8.4,16.2,1,33.4,0.833333333,11
2016-11-10 06:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,11.6,2.235532,8.42,17.3,1,32.7,2.5,11
2016-11-10 06:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,11.6,6.204862,8.45,18.0,1,31.9,2.5,11
2016-11-10 07:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,11.5,25.77753,8.46,18.0,1,32.3,2.222222222,11
2016-11-10 07:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.5,77.83453,8.62,17.8,2,33.4,1.111111111,11
2016-11-10 07:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,11.5,167.1206,6.95,17.6,7,34.2,1.111111111,11
2016-11-10 07:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,12.2,263.7066,8.36,17.7,27,34.3,1.111111111,11
2016-11-10 08:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.94,12.2,360.7945,8.26,17.9,69,34.4,0.277777778,11
2016-11-10 08:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.94,12.4,459.8897,8.43,18.8,121,32.3,2.222222222,11
2016-11-10 08:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,12.5,560.6276,8.53,19.8,166,30.9,0.277777778,11
2016-11-10 08:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.96,12.7,658.5822,8.33,20.7,212,29.4,0.277777778,11
2016-11-10 16:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.96,22.6,395.1949,9.37,27.1,302,22.3,2.222222222,11
2016-11-10 16:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,22.3,296.1452,9.09,27.0,257,22.4,2.222222222,11
2016-11-10 16:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.9,203.3916,8.72,26.7,210,22.5,2.5,11
2016-11-10 17:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.6,104.707,8.44,26.3,165,23.0,2.5,11
2016-11-10 17:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.2,42.29343,8.1,25.7,120,23.6,2.777777778,11
2016-11-10 17:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.9,11.40597,7.72,25.2,68,24.4,3.055555556,11
2016-11-10 17:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.6,3.148094,7.47,24.8,26,25.2,2.777777778,11
2016-11-10 18:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.3,2.50937,7.25,24.3,5,26.1,2.777777778,11
2016-11-10 18:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.0,2.418044,7.08,23.8,2,27.3,1.666666667,11
2016-11-10 18:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.7,2.418044,7.03,23.2,1,28.6,1.666666667,11
2016-11-10 18:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,19.5,2.418044,6.94,22.7,1,29.5,1.388888889,11
2016-11-10 19:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,19.4,2.326788,6.88,22.4,1,30.1,1.666666667,11
2016-11-10 19:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.2,2.372381,6.84,21.6,1,31.2,1.388888889,11
2016-11-10 19:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.0,2.372381,6.79,21.3,1,32.1,0.277777778,11
2016-11-10 19:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.8,2.326788,6.73,21.3,1,32.1,0.833333333,11
2016-11-10 20:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.5,2.326788,6.82,21.2,1,32.2,1.111111111,11
2016-11-10 20:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.3,2.372381,6.83,21.2,1,32.4,1.666666667,11
2016-11-10 20:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.8,2.372381,6.92,21.3,1,32.3,2.5,11
2016-11-10 20:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.8,2.372381,6.88,21.8,1,31.1,1.944444444,11
2016-11-10 21:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.5,2.372381,6.95,22.3,1,30.1,1.944444444,11
2016-11-10 21:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,17.5,2.372381,6.88,22.3,1,29.9,1.111111111,11
2016-11-10 21:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.3,2.326788,7.07,22.0,1,30.3,1.666666667,11
2016-11-10 21:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.1,2.326788,6.95,20.8,1,32.7,1.944444444,11
2016-11-10 22:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.9,2.326788,6.98,20.5,1,33.2,1.666666667,11
2016-11-10 22:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.8,2.281195,7.08,19.9,1,34.2,1.666666667,11
2016-11-10 22:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,16.6,2.235532,7.21,19.3,1,35.7,1.388888889,11
2016-11-10 22:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.5,2.235532,7.13,19.3,1,36.2,0.277777778,11
2016-11-10 23:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,16.3,2.235532,7.13,19.4,1,36.3,1.111111111,11
2016-11-10 23:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.2,2.235532,7.22,19.3,1,36.6,0.555555556,11
2016-11-10 23:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.0,2.235532,7.17,18.8,1,38.1,0.555555556,11
2016-11-10 23:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,15.9,2.189939,7.23,18.0,1,40.0,0.555555556,11
2016-11-11 00:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.8,2.144346,7.35,17.4,1,41.3,1.388888889,11
2016-11-11 00:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.7,2.144346,7.38,17.3,1,42.4,0.833333333,11
2016-11-11 00:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.6,2.144346,7.31,17.1,1,43.5,0.555555556,11
2016-11-11 00:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.5,2.144346,7.32,17.5,1,43.3,0.0,11
2016-11-11 01:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,15.4,2.098682,7.4,17.2,1,44.4,0.0,11
2016-11-11 01:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.2,2.098682,7.28,16.5,1,46.9,0.0,11
2016-11-11 01:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.1,2.098682,7.37,15.9,1,49.6,0.0,11
2016-11-11 01:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.0,2.098682,7.36,15.9,1,49.2,0.277777778,11
2016-11-11 02:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.9,2.098682,7.59,16.5,1,46.8,0.833333333,11
2016-11-11 02:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,14.8,2.053089,7.34,16.3,1,47.6,0.0,11
2016-11-11 02:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.7,2.053089,7.47,16.4,1,46.7,0.0,11
2016-11-11 02:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.6,2.053089,7.54,15.9,1,49.1,0.0,11
2016-11-11 03:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.5,2.098682,7.64,15.5,1,50.7,0.0,11
2016-11-11 03:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.4,2.053089,7.69,15.5,1,50.8,0.0,11
2016-11-11 03:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.3,2.053089,7.55,15.6,1,49.9,0.0,11
2016-11-11 03:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.2,2.053089,7.67,15.6,1,50.7,0.277777778,11
2016-11-11 04:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,14.1,2.007426,7.72,15.3,1,52.2,0.0,11
2016-11-11 04:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.0,2.007426,7.65,15.1,1,54.0,0.0,11
2016-11-11 04:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,13.9,1.961833,7.79,14.4,1,55.9,0.0,11
2016-11-11 04:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,13.8,1.961833,7.77,14.1,1,57.7,0.0,11
2016-11-11 05:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.7,1.961833,7.75,14.2,1,56.3,0.0,11
2016-11-11 05:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.6,1.961833,7.7,14.0,1,56.8,0.0,11
2016-11-11 05:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,13.5,1.91624,8.04,13.8,1,57.7,0.0,11
2016-11-11 05:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.4,1.961833,8.02,13.4,1,59.2,0.0,11
2016-11-11 06:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,13.3,1.91624,8.02,13.3,1,60.0,0.0,11
2016-11-11 06:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.2,1.961833,7.84,13.2,1,60.8,0.0,11
2016-11-11 06:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,13.1,2.053089,8.04,13.4,1,60.9,0.0,11
2016-11-11 06:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,13.0,5.383626,7.89,13.4,1,60.7,0.0,11
2016-11-11 07:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.9,23.58759,7.95,13.3,1,60.3,0.0,11
2016-11-11 07:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.9,71.94904,8.01,13.1,2,61.0,0.0,11
2016-11-11 07:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.8,156.9921,8.36,12.9,6,63.3,0.0,11
2016-11-11 07:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.8,250.2019,8.75,12.9,24,63.6,0.0,11
2016-11-11 08:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,12.9,346.3773,9.12,13.7,64,61.7,0.0,11
2016-11-11 08:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.0,444.7425,9.47,15.9,114,54.7,1.388888889,11
2016-11-11 08:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.1,544.2941,9.57,18.1,157,48.1,0.0,11
2016-11-11 09:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,14.1,730.7593,10.39,20.1,248,41.3,0.277777778,11
2016-11-11 09:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,14.4,825.8398,10.76,21.1,294,38.7,1.388888889,11
2016-11-11 16:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,21.0,384.9295,9.6,28.0,295,23.3,1.388888889,11
2016-11-11 16:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.9,286.9292,9.34,28.1,251,22.4,1.388888889,11
2016-11-11 16:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,20.8,194.7232,8.82,28.0,205,22.7,1.388888889,11
2016-11-11 17:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.7,87.55244,8.36,27.6,159,22.9,1.666666667,11
2016-11-11 17:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.6,39.73847,7.96,26.7,113,24.7,0.555555556,11
2016-11-11 17:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.4,11.26912,7.47,25.6,62,26.9,0.555555556,11
2016-11-11 17:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.3,3.056767,7.21,24.8,24,30.1,0.0,11
2016-11-11 18:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.2,2.463637,6.83,23.6,5,30.9,0.0,11
2016-11-11 18:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.0,2.418044,6.64,23.0,2,31.6,0.0,11
2016-11-11 18:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.9,2.372381,6.52,22.5,1,33.1,0.0,11
2016-11-11 18:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.7,2.326788,6.41,21.6,1,36.1,0.0,11
2016-11-11 19:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,19.6,2.326788,6.4,21.1,1,37.8,0.0,11
2016-11-11 19:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,19.4,2.326788,6.41,20.8,1,38.4,0.0,11
2016-11-11 19:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,19.1,2.326788,6.28,20.3,1,36.6,0.555555556,11
2016-11-11 20:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.9,2.372381,6.29,20.0,1,37.6,0.0,11
2016-11-11 20:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.8,2.326788,6.25,20.2,1,36.7,0.0,11
2016-11-11 20:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.6,2.326788,6.17,19.9,1,37.4,0.0,11
2016-11-11 20:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.5,2.326788,6.31,19.6,1,39.1,0.0,11
2016-11-11 21:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.3,2.326788,6.48,20.0,1,37.9,0.277777778,11
2016-11-11 21:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.2,2.235532,6.34,20.1,1,37.3,0.277777778,11
2016-11-11 21:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.0,2.235532,6.47,19.3,1,39.5,0.0,11
2016-11-11 21:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.9,2.235532,6.37,18.7,1,42.7,0.0,11
2016-11-11 22:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.7,2.235532,6.33,17.8,1,46.1,0.0,11
2016-11-11 22:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.6,2.235532,6.56,17.4,1,46.9,0.0,11
2016-11-11 22:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.4,2.189939,6.54,17.9,1,44.8,0.0,11
2016-11-11 22:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.3,2.144346,6.57,17.7,1,44.0,0.0,11
2016-11-11 23:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.2,2.144346,6.56,17.3,1,44.6,0.0,11
2016-11-11 23:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.0,2.144346,6.71,16.9,1,46.9,0.0,11
2016-11-11 23:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.8,2.144346,6.76,17.1,2,45.7,0.0,11
2016-11-11 23:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.7,2.189939,6.69,17.1,1,45.3,0.0,11
2016-11-12 00:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.5,2.144346,6.66,17.4,2,44.2,0.0,11
2016-11-12 00:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.4,2.144346,6.52,17.8,1,42.6,0.0,11
2016-11-12 00:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.3,2.144346,6.8,17.6,2,42.7,0.0,11
2016-11-12 00:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.2,2.144346,6.69,17.1,2,43.7,0.0,11
2016-11-12 01:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.0,2.098682,6.79,16.4,2,45.6,0.0,11
2016-11-12 01:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,15.9,2.053089,6.73,16.0,2,47.3,0.0,11
2016-11-12 01:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,15.8,2.053089,6.74,15.7,2,48.4,0.0,11
2016-11-12 01:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,15.7,2.053089,6.77,15.5,2,50.8,0.0,11
2016-11-12 02:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,15.5,2.053089,6.87,15.3,1,52.0,0.0,11
2016-11-12 02:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,15.4,2.053089,6.98,15.5,1,51.1,0.277777778,11
2016-11-12 02:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,15.3,2.053089,6.91,15.7,1,48.9,0.0,11
2016-11-12 02:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,15.1,2.053089,6.97,15.2,1,50.4,0.0,11
2016-11-12 03:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,15.0,2.053089,6.93,15.0,1,51.1,0.0,11
2016-11-12 03:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,14.9,2.053089,6.98,15.5,1,50.6,0.0,11
2016-11-12 03:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,14.7,2.007426,6.98,15.3,1,50.3,0.0,11
2016-11-12 03:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,14.6,2.053089,7.16,14.8,1,51.5,0.0,11
2016-11-12 04:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,14.5,2.053089,7.15,14.5,1,53.2,0.0,11
2016-11-12 04:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,14.4,2.007426,7.2,14.8,1,52.8,0.0,11
2016-11-12 04:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,14.3,2.007426,7.07,15.3,1,51.4,0.0,11
2016-11-12 04:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,14.2,1.961833,7.11,15.1,1,51.4,0.0,11
